sample	value
3414	0.1001
3415	0.08211
3416	0.09181
3417	0.06616
3418	0.06745
3419	0.08155
3420	0.0899
3421	0.09475
3422	0.06982
3423	0.05826
3424	0.09386
3425	0.07726
3426	0.1343
3427	0.06639
3428	0.07272
3429	0.07311
3430	0.05419
3431	0.1062
3432	0.1075
3433	0.06741
3434	0.09419
3435	0.1062
3436	0.1081
3437	0.0844
3438	0.1169
3439	0.08625
3440	0.07122
3441	0.1345
3442	0.06737
3443	0.1276
3444	0.07036
3445	0.1033
3446	0.0807
3447	0.07776
3448	0.1135
3449	0.08755
3450	0.1037
3451	0.08454
3452	0.06904
3453	0.07468
3454	0.05821
3455	0.1297
3456	0.1369
3457	0.04994
3458	0.07772
3459	0.07216
3460	0.07765
3461	0.09677
3462	0.1118
3463	0.07053
3464	0.1201
3465	0.06374
3466	0.0915
3467	0.1229
3468	0.08141
3469	0.08498
3470	0.05396
3471	0.07886
3472	0.06855
3473	0.09189
3474	0.08386
3475	0.05587
3476	0.1107
3477	0.09467
3478	0.1004
3479	0.1104
3480	0.07989
3481	0.07769
3482	0.09498
3483	0.1298
3484	0.08895
3485	0.08597
3486	0.1325
3487	0.108
3488	0.07277
3489	0.09318
3490	0.1045
3491	0.05479
3492	0.09583
3493	0.1088
3494	0.07706
3495	0.09288
3496	0.06093
3497	0.089
3498	0.08024
3499	0.07158
3500	0.0708
3501	0.1109
3502	0.06851
3503	0.05481
3504	0.06914
3505	0.08366
3506	0.07852
3507	0.06719
3508	0.06748
3509	0.07353
3510	0.08738
3511	0.08346
3512	0.1068
3513	0.05304
3514	0.08004
3515	0.06049
3516	0.1006
3517	0.09525
3518	0.1057
3519	0.0623
3520	0.1063
3521	0.1135
3522	0.06751
3523	0.06699
3524	0.1036
3525	0.07661
3526	0.06469
3527	0.06478
3528	0.07176
3529	0.07456
3530	0.09191
3531	0.1003
3532	0.06519
3533	0.08064
3534	0.09214
3535	0.08848
3536	0.1327
3537	0.1046
3538	0.08277
3539	0.06596
3540	0.0626
3541	0.06703
3542	0.06941
3543	0.05782
3544	0.06851
3545	0.06419
3546	0.05348
3547	0.06859
3548	0.04201
3549	0.1194
3550	0.07311
3551	0.07517
3552	0.09281
3553	0.09406
3554	0.07961
3555	0.08941
3556	0.07231
3557	0.08639
3558	0.08629
3559	0.08711
3560	0.07143
3561	0.05604
3562	0.07521
3563	0.06914
3564	0.09423
3565	0.1245
3566	0.06414
3567	0.07604
3568	0.05838
3569	0.09799
3570	0.09704
3571	0.08171
3572	0.07749
3573	0.0925
3574	0.0833
3575	0.08707
3576	0.07037
3577	0.09058
3578	0.06307
3579	0.09945
3580	0.08691
3581	0.05101
3582	0.0813
3583	0.1088
3584	0.08755
3585	0.0956
3586	0.1328
3587	0.09525
3588	0.105
3589	0.09078
3590	0.1369
3591	0.07498
3592	0.06144
3593	0.07539
3594	0.08779
3595	0.06534
3596	0.1009
3597	0.08453
3598	0.05189
3599	0.1162
3600	0.0647
3601	0.09576
3602	0.07625
3603	0.08398
3604	0.08425
3605	0.05827
3606	0.09102
3607	0.1177
3608	0.1037
3609	0.07445
3610	0.06666
3611	0.07197
3612	0.1176
3613	0.1105
3614	0.08262
3615	0.08647
3616	0.1168
3617	0.06551
3618	0.09394
3619	0.1034
3620	0.07305
3621	0.09662
3622	0.08174
3623	0.07337
3624	0.08915
3625	0.0814
3626	0.08553
3627	0.1234
3628	0.07214
3629	0.06999
3630	0.1069
3631	0.06759
3632	0.1
3633	0.07521
3634	0.1113
3635	0.07969
3636	0.0832
3637	0.1104
3638	0.08461
3639	0.1002
3640	0.09081
3641	0.07086
3642	0.07868
3643	0.04807
3644	0.09638
3645	0.1319
3646	0.07265
3647	0.09234
3648	0.0653
3649	0.08315
3650	0.1033
3651	0.05604
3652	0.0715
3653	0.1041
3654	0.1032
3655	0.08993
3656	0.06897
3657	0.09237
3658	0.06846
3659	0.0543
3660	0.09479
3661	0.08298
3662	0.1057
3663	0.1005
3664	0.06674
3665	0.08497
3666	0.09934
3667	0.121
3668	0.0791
3669	0.085
3670	0.05788
3671	0.07142
3672	0.09133
3673	0.08059
3674	0.07443
3675	0.06302
3676	0.06731
3677	0.1016
3678	0.06128
3679	0.06998
3680	0.1254
3681	0.08223
3682	0.1112
3683	0.06201
3684	0.07686
3685	0.08968
3686	0.1047
3687	0.09337
3688	0.11
3689	0.1002
3690	0.05568
3691	0.115
3692	0.07244
3693	0.1078
3694	0.09416
3695	0.07134
3696	0.08355
3697	0.115
3698	0.1207
3699	0.08587
3700	0.1208
3701	0.08402
3702	0.07155
3703	0.0987
3704	0.0929
3705	0.0956
3706	0.08222
3707	0.06521
3708	0.07155
3709	0.1233
3710	0.08306
3711	0.07991
3712	0.08309
3713	0.08254
3714	0.09914
3715	0.0894
3716	0.07437
3717	0.05661
3718	0.1177
3719	0.08638
3720	0.08154
3721	0.09066
3722	0.05418
3723	0.07037
3724	0.06304
3725	0.06546
3726	0.08536
3727	0.08246
3728	0.06592
3729	0.09199
3730	0.06404
3731	0.07998
3732	0.08809
3733	0.09243
3734	0.08829
3735	0.05802
3736	0.08888
3737	0.05489
3738	0.06891
3739	0.0747
3740	0.09879
3741	0.1117
3742	0.08647
3743	0.06851
3744	0.1213
3745	0.06667
3746	0.09932
3747	0.1041
3748	0.08135
3749	0.06626
3750	0.06446
3751	0.08807
3752	0.08204
3753	0.1087
3754	0.0681
3755	0.0692
3756	0.08027
3757	0.09079
3758	0.09807
3759	0.07351
3760	0.08682
3761	0.09355
3762	0.08767
3763	0.07468
3764	0.1082
3765	0.06154
3766	0.07291
3767	0.08352
3768	0.1428
3769	0.03756
3770	0.1206
3771	0.09643
3772	0.1114
3773	0.05428
3774	0.1158
3775	0.05339
3776	0.0896
3777	0.07929
3778	0.09011
3779	0.08448
3780	0.08252
3781	0.07432
3782	0.1134
3783	0.09635
3784	0.0689
3785	0.0937
3786	0.07712
3787	0.1072
3788	0.09893
3789	0.1049
3790	0.06618
3791	0.09979
3792	0.06983
3793	0.07004
3794	0.07213
3795	0.06166
3796	0.06247
3797	0.08518
3798	0.09279
3799	0.08863
3800	0.09285
3801	0.07673
3802	0.07806
3803	0.0901
3804	0.0915
3805	0.07927
3806	0.07047
3807	0.06552
3808	0.05273
3809	0.04546
3810	0.07772
3811	0.0861
3812	0.067
3813	0.09451
3814	0.1072
3815	0.05342
3816	0.1131
3817	0.1212
3818	0.05824
3819	0.05743
3820	0.07734
3821	0.06639
3822	0.066
3823	0.1232
3824	0.07349
3825	0.06255
3826	0.1116
3827	0.07641
3828	0.1096
3829	0.09251
3830	0.05598
3831	0.1306
3832	0.07268
3833	0.06647
3834	0.08121
3835	0.08289
3836	0.05369
3837	0.05977
3838	0.124
3839	0.05404
3840	0.06907
3841	0.1247
3842	0.05188
3843	0.08427
3844	0.06737
3845	0.06288
3846	0.08148
3847	0.06482
3848	0.06434
3849	0.07939
3850	0.098
3851	0.0935
3852	0.05669
3853	0.09668
3854	0.07424
3855	0.09617
3856	0.06215
3857	0.08631
3858	0.1134
3859	0.07356
3860	0.1295
3861	0.1248
3862	0.08204
3863	0.1169
3864	0.07319
3865	0.06514
3866	0.05567
3867	0.0679
3868	0.0642
3869	0.07484
3870	0.09021
3871	0.06209
3872	0.0572
3873	0.07238
3874	0.05885
3875	0.054
3876	0.06143
3877	0.09755
3878	0.138
3879	0.06972
3880	0.06818
3881	0.1123
3882	0.08097
3883	0.08319
3884	0.1133
3885	0.09412
3886	0.06531
3887	0.05859
3888	0.0866
3889	0.1049
3890	0.08344
3891	0.09452
3892	0.1072
3893	0.04927
3894	0.1287
3895	0.09848
3896	0.1027
3897	0.07315
3898	0.06972
3899	0.04866
3900	0.07686
3901	0.09546
3902	0.151
3903	0.06111
3904	0.1025
3905	0.0972
3906	0.08123
3907	0.08463
3908	0.1039
3909	0.08167
3910	0.08393
3911	0.08784
3912	0.07861
3913	0.03654
3914	0.07718
3915	0.1162
3916	0.09005
3917	0.06535
3918	0.08299
3919	0.1041
3920	0.08936
3921	0.08651
3922	0.1029
3923	0.08679
3924	0.06852
3925	0.1017
3926	0.09967
3927	0.1052
3928	0.06043
3929	0.1181
3930	0.083
3931	0.08367
3932	0.05551
3933	0.08341
3934	0.0976
3935	0.08723
3936	0.08343
3937	0.05127
3938	0.07403
3939	0.07068
3940	0.05525
3941	0.09305
3942	0.05101
3943	0.04809
3944	0.09131
3945	0.1094
3946	0.1186
3947	0.08943
3948	0.08058
3949	0.07203
3950	0.1127
3951	0.09154
3952	0.08007
3953	0.05366
3954	0.06035
3955	0.1099
3956	0.06427
3957	0.08237
3958	0.1136
3959	0.04306
3960	0.0729
3961	0.06943
3962	0.06924
3963	0.1129
3964	0.1005
3965	0.07839
3966	0.07524
3967	0.07568
3968	0.05469
3969	0.05783
3970	0.09119
3971	0.08295
3972	0.07783
3973	0.059
3974	0.1008
3975	0.1004
3976	0.04275
3977	0.08513
3978	0.05609
3979	0.07604
3980	0.07073
3981	0.09006
3982	0.08042
3983	0.08193
3984	0.1144
3985	0.07123
3986	0.09066
3987	0.1028
3988	0.09242
3989	0.05833
3990	0.06374
3991	0.09708
3992	0.07945
3993	0.06915
3994	0.1048
3995	0.06483
3996	0.09909
3997	0.08698
3998	0.07219
3999	0.07444
4000	0.1139
4001	0.06272
4002	0.06965
4003	0.06854
4004	0.07685
4005	0.09857
4006	0.08749
4007	0.08864
4008	0.071
4009	0.09341
4010	0.09642
4011	0.08463
4012	0.09144
4013	0.0724
4014	0.08654
4015	0.08691
4016	0.08228
4017	0.03298
4018	0.0865
4019	0.06284
4020	0.09812
4021	0.06488
4022	0.09064
4023	0.06785
4024	0.1218
4025	0.1034
4026	0.08816
4027	0.1039
4028	0.1099
4029	0.07547
4030	0.07097
4031	0.06753
4032	0.06331
4033	0.05679
4034	0.08583
4035	0.07047
4036	0.06794
4037	0.1021
4038	0.06798
4039	0.07659
4040	0.06112
4041	0.1134
4042	0.05981
4043	0.06572
4044	0.08193
4045	0.09229
4046	0.07375
4047	0.06308
4048	0.06083
4049	0.07171
4050	0.07549
4051	0.07477
4052	0.1042
4053	0.1137
4054	0.08943
4055	0.05907
4056	0.05676
4057	0.07481
4058	0.06555
4059	0.09174
4060	0.06868
4061	0.08421
4062	0.0988
4063	0.08246
4064	0.1075
4065	0.08346
4066	0.07585
4067	0.1038
4068	0.09756
4069	0.1109
4070	0.1042
4071	0.1165
4072	0.1099
4073	0.07285
4074	0.0654
4075	0.06769
4076	0.1178
4077	0.07792
4078	0.09856
4079	0.07315
4080	0.08659
4081	0.09666
4082	0.0754
4083	0.08034
4084	0.132
4085	0.07009
4086	0.05318
4087	0.08605
4088	0.07976
4089	0.07256
4090	0.08549
4091	0.07478
4092	0.08717
4093	0.09954
4094	0.1121
4095	0.09568
4096	0.09587
4097	0.1045
4098	0.0824
4099	0.06816
4100	0.05213
4101	0.08123
4102	0.1021
4103	0.1053
4104	0.08593
4105	0.07791
4106	0.1095
4107	0.09359
4108	0.06235
4109	0.1016
4110	0.09313
4111	0.1086
4112	0.09207
4113	0.1044
4114	0.0983
4115	0.07585
4116	0.07971
4117	0.07249
4118	0.1173
4119	0.06785
4120	0.08133
4121	0.07718
4122	0.08877
4123	0.07149
4124	0.07036
4125	0.07269
4126	0.09302
4127	0.09069
4128	0.09069
4129	0.113
4130	0.07879
4131	0.04932
4132	0.1
4133	0.06543
4134	0.06914
4135	0.08142
4136	0.08225
4137	0.09638
4138	0.08933
4139	0.06092
4140	0.08155
4141	0.05744
4142	0.06701
4143	0.1145
4144	0.0937
4145	0.08213
4146	0.06203
4147	0.1035
4148	0.1463
4149	0.1127
4150	0.1113
4151	0.07358
4152	0.04136
4153	0.09124
4154	0.0765
4155	0.07371
4156	0.1026
4157	0.09177
4158	0.09134
4159	0.104
4160	0.06015
4161	0.06506
4162	0.098
4163	0.05822
4164	0.07327
4165	0.09113
4166	0.1312
4167	0.09113
4168	0.0771
4169	0.08699
4170	0.04702
4171	0.09461
4172	0.09302
4173	0.07794
4174	0.08782
4175	0.09277
4176	0.1301
4177	0.08735
4178	0.07667
4179	0.07246
4180	0.07216
4181	0.1052
4182	0.07531
4183	0.07445
4184	0.1063
4185	0.07405
4186	0.06774
4187	0.06627
4188	0.06514
4189	0.04984
4190	0.07278
4191	0.09124
4192	0.07711
4193	0.08282
4194	0.0647
4195	0.07181
4196	0.06829
4197	0.0707
4198	0.09228
4199	0.0659
4200	0.09234
4201	0.05807
4202	0.0745
4203	0.08389
4204	0.06955
4205	0.04703
4206	0.07338
4207	0.0917
4208	0.07423
4209	0.07037
4210	0.08684
4211	0.108
4212	0.08317
4213	0.06024
4214	0.1017
4215	0.1057
4216	0.07672
4217	0.1041
4218	0.07762
4219	0.09149
4220	0.1172
4221	0.06297
4222	0.06655
4223	0.1193
4224	0.05899
4225	0.09416
4226	0.07559
4227	0.08871
4228	0.05671
4229	0.0639
4230	0.08522
4231	0.09184
4232	0.07101
4233	0.08498
4234	0.1114
4235	0.1243
4236	0.08101
4237	0.08438
4238	0.06203
4239	0.05735
4240	0.0497
4241	0.09123
4242	0.06602
4243	0.04118
4244	0.06964
4245	0.05899
4246	0.07908
4247	0.08627
4248	0.06212
4249	0.05805
4250	0.06937
4251	0.1
4252	0.06458
4253	0.05081
4254	0.06336
4255	0.1062
4256	0.0977
4257	0.06753
4258	0.04798
4259	0.07847
4260	0.1104
4261	0.09585
4262	0.09535
4263	0.07707
4264	0.1125
4265	0.07433
4266	0.05677
4267	0.08909
4268	0.07194
4269	0.05614
4270	0.06976
4271	0.1124
4272	0.0732
4273	0.1027
4274	0.08314
4275	0.09024
4276	0.1041
4277	0.07479
4278	0.07185
4279	0.09593
4280	0.0731
4281	0.07507
4282	0.07582
4283	0.09286
4284	0.08479
4285	0.09237
4286	0.06413
4287	0.09172
4288	0.08019
4289	0.07866
4290	0.08195
4291	0.09393
4292	0.05986
4293	0.09232
4294	0.09785
4295	0.04365
4296	0.105
4297	0.08833
4298	0.05578
4299	0.07644
4300	0.09786
4301	0.08032
4302	0.05296
4303	0.08677
4304	0.06081
4305	0.06972
4306	0.06779
4307	0.05791
4308	0.1053
4309	0.1055
4310	0.04876
4311	0.09841
4312	0.09868
4313	0.07917
4314	0.09164
4315	0.08201
4316	0.0933
4317	0.08639
4318	0.0659
4319	0.07514
4320	0.05046
4321	0.09649
4322	0.06964
4323	0.09492
4324	0.08509
4325	0.09392
4326	0.07722
4327	0.09676
4328	0.08554
4329	0.07053
4330	0.06416
4331	0.06604
4332	0.1063
4333	0.07889
4334	0.07945
4335	0.08622
4336	0.08103
4337	0.1037
4338	0.1079
4339	0.08907
4340	0.09951
4341	0.08711
4342	0.08686
4343	0.07468
4344	0.08958
4345	0.0851
4346	0.06404
4347	0.112
4348	0.09815
4349	0.06852
4350	0.0405
4351	0.1025
4352	0.05942
4353	0.08615
4354	0.0953
4355	0.08622
4356	0.04735
4357	0.05313
4358	0.08023
4359	0.07959
4360	0.05985
4361	0.1094
4362	0.09886
4363	0.08488
4364	0.07299
4365	0.09792
4366	0.09437
4367	0.08133
4368	0.0698
4369	0.1305
4370	0.08017
4371	0.0692
4372	0.1076
4373	0.1043
4374	0.09067
4375	0.124
4376	0.06219
4377	0.09476
4378	0.07483
4379	0.05777
4380	0.07146
4381	0.04606
4382	0.08188
4383	0.1058
4384	0.05372
4385	0.09818
4386	0.07636
4387	0.1576
4388	0.09582
4389	0.06168
4390	0.06985
4391	0.09835
4392	0.08094
4393	0.1033
4394	0.1167
4395	0.08407
4396	0.08892
4397	0.08616
4398	0.07536
4399	0.07393
4400	0.08389
4401	0.1019
4402	0.07196
4403	0.09735
4404	0.06872
4405	0.09538
4406	0.06928
4407	0.07279
4408	0.1224
4409	0.1015
4410	0.08912
4411	0.09758
4412	0.0632
4413	0.08364
4414	0.06091
4415	0.07677
4416	0.1082
4417	0.09345
4418	0.09861
4419	0.06227
4420	0.06925
4421	0.07653
4422	0.06287
4423	0.07033
4424	0.09764
4425	0.06489
4426	0.04184
4427	0.06157
4428	0.09497
4429	0.102
4430	0.05301
4431	0.07583
4432	0.05272
4433	0.1257
4434	0.06937
4435	0.1195
4436	0.1034
4437	0.07432
4438	0.09491
4439	0.09531
4440	0.07965
4441	0.1187
4442	0.08076
4443	0.07498
4444	0.08267
4445	0.09518
4446	0.05298
4447	0.1007
4448	0.08414
4449	0.09397
4450	0.09821
4451	0.1076
4452	0.07765
4453	0.06774
4454	0.07496
4455	0.08387
4456	0.07315
4457	0.08075
4458	0.04008
4459	0.08999
4460	0.09362
4461	0.09706
4462	0.09898
4463	0.09108
4464	0.07323
4465	0.06929
4466	0.09983
4467	0.06237
4468	0.08428
4469	0.07988
4470	0.07293
4471	0.07009
4472	0.05264
4473	0.06131
4474	0.05772
4475	0.1171
4476	0.09034
4477	0.09598
4478	0.1016
4479	0.08225
4480	0.09615
4481	0.04017
4482	0.08144
4483	0.1131
4484	0.09475
4485	0.0662
4486	0.08513
4487	0.1156
4488	0.06531
4489	0.1046
4490	0.08644
4491	0.06233
4492	0.0779
4493	0.07485
4494	0.0992
4495	0.05935
4496	0.0971
4497	0.09329
4498	0.1338
4499	0.09199
4500	0.06099
4501	0.09174
4502	0.0732
4503	0.07737
4504	0.09141
4505	0.07298
4506	0.09016
4507	0.05914
4508	0.07459
4509	0.1093
4510	0.08079
4511	0.09098
4512	0.09617
4513	0.09875
4514	0.1216
4515	0.08869
4516	0.05666
4517	0.07955
4518	0.07545
4519	0.07995
4520	0.07081
4521	0.09078
4522	0.04858
4523	0.1152
4524	0.07653
4525	0.07661
4526	0.09513
4527	0.08754
4528	0.09463
4529	0.04851
4530	0.09468
4531	0.08095
4532	0.07409
4533	0.1077
4534	0.1018
4535	0.1132
4536	0.08748
4537	0.09005
4538	0.03759
4539	0.05342
4540	0.08161
4541	0.09271
4542	0.0788
4543	0.08107
4544	0.09182
4545	0.0681
4546	0.07651
4547	0.08911
4548	0.1274
4549	0.115
4550	0.07202
4551	0.09444
4552	0.07112
4553	0.08794
4554	0.1259
4555	0.1306
4556	0.07609
4557	0.06854
4558	0.07182
4559	0.07267
4560	0.07464
4561	0.09545
4562	0.0787
4563	0.09301
4564	0.09475
4565	0.1193
4566	0.08724
4567	0.08878
4568	0.08916
4569	0.1113
4570	0.04935
4571	0.06916
4572	0.0869
4573	0.0554
4574	0.1054
4575	0.1295
4576	0.07791
4577	0.07281
4578	0.1083
4579	0.06645
4580	0.09788
4581	0.08422
4582	0.05889
4583	0.08685
4584	0.1124
4585	0.07729
4586	0.0881
4587	0.1034
4588	0.07478
4589	0.05952
4590	0.0895
4591	0.08851
4592	0.06092
4593	0.05815
4594	0.05812
4595	0.06227
4596	0.06214
4597	0.07931
4598	0.1058
4599	0.05561
4600	0.0711
4601	0.1103
4602	0.06734
4603	0.06711
4604	0.07881
4605	0.0604
4606	0.1304
4607	0.07857
4608	0.07851
4609	0.08376
4610	0.05419
4611	0.05291
4612	0.08873
4613	0.0752
4614	0.08401
4615	0.08843
4616	0.07735
4617	0.07193
4618	0.09479
4619	0.1079
4620	0.05599
4621	0.07828
4622	0.09846
4623	0.087
4624	0.0744
4625	0.1074
4626	0.05831
4627	0.06004
4628	0.07351
4629	0.08324
4630	0.07035
4631	0.05973
4632	0.09473
4633	0.07312
4634	0.06481
4635	0.1164
4636	0.06063
4637	0.08134
4638	0.04886
4639	0.06272
4640	0.06522
4641	0.09182
4642	0.1038
4643	0.09058
4644	0.06815
4645	0.09219
4646	0.04869
4647	0.1149
4648	0.06945
4649	0.06715
4650	0.09044
4651	0.08677
4652	0.05595
4653	0.07531
4654	0.1055
4655	0.1245
4656	0.09241
4657	0.08005
4658	0.09847
4659	0.08842
4660	0.07377
4661	0.05914
4662	0.09064
4663	0.08009
4664	0.08715
4665	0.1035
4666	0.08963
4667	0.08246
4668	0.05041
4669	0.1056
4670	0.07877
4671	0.09004
4672	0.0491
4673	0.08654
4674	0.06362
4675	0.06311
4676	0.1085
4677	0.05774
4678	0.07342
4679	0.06508
4680	0.07992
4681	0.08848
4682	0.1133
4683	0.09605
4684	0.08091
4685	0.09736
4686	0.06071
4687	0.06418
4688	0.08086
4689	0.05564
4690	0.09523
4691	0.06711
4692	0.09339
4693	0.07873
4694	0.07991
4695	0.07216
4696	0.1027
4697	0.06923
4698	0.07132
4699	0.09683
4700	0.06987
4701	0.04711
4702	0.09549
4703	0.07678
4704	0.1009
4705	0.08598
4706	0.1239
4707	0.07991
4708	0.1052
4709	0.07389
4710	0.08389
4711	0.08295
4712	0.0978
4713	0.06689
4714	0.0921
4715	0.08739
4716	0.115
4717	0.05777
4718	0.04923
4719	0.08808
4720	0.1112
4721	0.0567
4722	0.09869
4723	0.09223
4724	0.07405
4725	0.09535
4726	0.06163
4727	0.05921
4728	0.09282
4729	0.08849
4730	0.06595
4731	0.1038
4732	0.07368
4733	0.09901
4734	0.07686
4735	0.07508
4736	0.06474
4737	0.06693
4738	0.07381
4739	0.09943
4740	0.08398
4741	0.0892
4742	0.06864
4743	0.05807
4744	0.1026
4745	0.05999
4746	0.07342
4747	0.1252
4748	0.07501
4749	0.08266
4750	0.09946
4751	0.08304
4752	0.08987
4753	0.09704
4754	0.08012
4755	0.09465
4756	0.088
4757	0.06882
4758	0.0951
4759	0.06462
4760	0.09579
4761	0.06184
4762	0.08235
4763	0.07291
4764	0.05415
4765	0.07225
4766	0.1033
4767	0.0892
4768	0.05839
4769	0.06689
4770	0.07489
4771	0.102
4772	0.06716
4773	0.0758
4774	0.09011
4775	0.09763
4776	0.02879
4777	0.0758
4778	0.08226
4779	0.09774
4780	0.0944
4781	0.108
4782	0.08685
4783	0.1101
4784	0.06613
4785	0.09881
4786	0.105
4787	0.0569
4788	0.07263
4789	0.07912
4790	0.0737
4791	0.05113
4792	0.1148
4793	0.1491
4794	0.0737
4795	0.1024
4796	0.07808
4797	0.1002
4798	0.0985
4799	0.07341
4800	0.09032
4801	0.07307
4802	0.08145
4803	0.08445
4804	0.06725
4805	0.09845
4806	0.08037
4807	0.08405
4808	0.07256
4809	0.1286
4810	0.0856
4811	0.08205
4812	0.0811
4813	0.08046
4814	0.07496
4815	0.08025
4816	0.07278
4817	0.1057
4818	0.1267
4819	0.108
4820	0.08064
4821	0.1279
4822	0.09198
4823	0.05788
4824	0.07496
4825	0.08218
4826	0.08939
4827	0.0779
4828	0.044
4829	0.08579
4830	0.03622
4831	0.07348
4832	0.1205
4833	0.06483
4834	0.05897
4835	0.07653
4836	0.09981
4837	0.09228
4838	0.09327
4839	0.07611
4840	0.07487
4841	0.06988
4842	0.1086
4843	0.06664
4844	0.0746
4845	0.07639
4846	0.09495
4847	0.08539
4848	0.1105
4849	0.07299
4850	0.07415
4851	0.06339
4852	0.09519
4853	0.06458
4854	0.09771
4855	0.1252
4856	0.1103
4857	0.06513
4858	0.1102
4859	0.0748
4860	0.07151
4861	0.08688
4862	0.06805
4863	0.04869
4864	0.08843
4865	0.09654
4866	0.08166
4867	0.1004
4868	0.0781
4869	0.07275
4870	0.08263
4871	0.05507
4872	0.07882
4873	0.07443
4874	0.1082
4875	0.06773
4876	0.135
4877	0.05664
4878	0.08145
4879	0.0844
4880	0.08747
4881	0.06588
4882	0.06932
4883	0.0733
4884	0.06552
4885	0.07713
4886	0.05459
4887	0.1099
4888	0.0874
4889	0.06616
4890	0.1245
4891	0.06075
4892	0.1008
4893	0.0648
4894	0.1573
4895	0.09434
4896	0.1089
4897	0.07259
4898	0.06214
4899	0.1133
4900	0.07619
4901	0.06281
4902	0.06743
4903	0.0809
4904	0.06389
4905	0.09155
4906	0.06978
4907	0.1319
4908	0.1298
4909	0.06916
4910	0.1047
4911	0.07381
4912	0.09385
4913	0.05444
4914	0.09371
4915	0.06922
4916	0.07988
4917	0.1231
4918	0.09272
4919	0.08343
4920	0.07574
4921	0.06315
4922	0.111
4923	0.09315
4924	0.05829
4925	0.06444
4926	0.06961
4927	0.07012
4928	0.07706
4929	0.05278
4930	0.05985
4931	0.1075
4932	0.113
4933	0.07289
4934	0.09104
4935	0.09639
4936	0.0853
4937	0.1062
4938	0.05446
4939	0.09369
4940	0.1075
4941	0.09307
4942	0.08206
4943	0.08432
4944	0.07552
4945	0.09068
4946	0.09169
4947	0.09222
4948	0.1044
4949	0.0899
4950	0.08649
4951	0.08342
4952	0.08259
4953	0.09273
4954	0.0741
4955	0.06234
4956	0.07304
4957	0.0981
4958	0.08903
4959	0.09634
4960	0.1069
4961	0.04849
4962	0.0978
4963	0.05449
4964	0.06202
4965	0.08287
4966	0.06318
4967	0.07741
4968	0.09807
4969	0.1015
4970	0.09141
4971	0.1016
4972	0.1014
4973	0.1045
4974	0.0528
4975	0.06711
4976	0.09852
4977	0.07874
4978	0.1314
4979	0.118
4980	0.1238
4981	0.06814
4982	0.07652
4983	0.08637
4984	0.05597
4985	0.06647
4986	0.07234
4987	0.09248
4988	0.09169
4989	0.08046
4990	0.05701
4991	0.1001
4992	0.07418
4993	0.06672
4994	0.05697
4995	0.08585
4996	0.07743
4997	0.05986
4998	0.1122
4999	0.09507
5000	0.0686
5001	0.06586
5002	0.09829
5003	0.1019
5004	0.08914
5005	0.05319
5006	0.09184
5007	0.09194
5008	0.092
5009	0.07857
5010	0.03544
5011	0.1071
5012	0.07819
5013	0.09563
5014	0.06914
5015	0.05266
5016	0.07593
5017	0.08565
5018	0.07442
5019	0.1066
5020	0.09021
5021	0.03674
5022	0.06095
5023	0.0481
5024	0.06999
5025	0.07415
5026	0.09548
5027	0.1099
5028	0.08617
5029	0.1515
5030	0.08496
5031	0.08611
5032	0.06935
5033	0.09937
5034	0.0578
5035	0.1081
5036	0.08877
5037	0.1067
5038	0.09031
5039	0.1087
5040	0.05788
5041	0.08241
5042	0.08692
5043	0.06671
5044	0.1212
5045	0.0663
5046	0.08362
5047	0.0874
5048	0.07301
5049	0.08035
5050	0.08344
5051	0.1453
5052	0.06982
5053	0.1108
5054	0.07298
5055	0.05642
5056	0.09755
5057	0.1094
5058	0.06793
5059	0.08139
5060	0.04866
5061	0.09634
5062	0.05758
5063	0.115
5064	0.09614
5065	0.09091
5066	0.1028
5067	0.07757
5068	0.06569
5069	0.0821
5070	0.08048
5071	0.08145
5072	0.0551
5073	0.1073
5074	0.1024
5075	0.07456
5076	0.07209
5077	0.07732
5078	0.09864
5079	0.09253
5080	0.09011
5081	0.07038
5082	0.08626
5083	0.07983
5084	0.07099
5085	0.07243
5086	0.06276
5087	0.07585
5088	0.1347
5089	0.1291
5090	0.05701
5091	0.09104
5092	0.1121
5093	0.1192
5094	0.1056
5095	0.05973
5096	0.1019
5097	0.1001
5098	0.05968
5099	0.08996
5100	0.1134
5101	0.1028
5102	0.09191
5103	0.09778
5104	0.09483
5105	0.07996
5106	0.09578
5107	0.0893
5108	0.1188
5109	0.06775
5110	0.09812
5111	0.08601
5112	0.09258
5113	0.07683
5114	0.09024
5115	0.09631
5116	0.06129
5117	0.1062
5118	0.05263
5119	0.08989
5120	0.06363
5121	0.114
5122	0.09101
5123	0.0862
5124	0.09157
5125	0.0719
5126	0.07117
5127	0.08878
5128	0.08402
5129	0.07542
5130	0.0823
5131	0.06146
5132	0.08217
5133	0.0727
5134	0.06439
5135	0.08168
5136	0.08306
5137	0.1015
5138	0.07108
5139	0.06526
5140	0.06531
5141	0.0575
5142	0.09652
5143	0.1083
5144	0.09614
5145	0.08556
5146	0.09079
5147	0.09826
5148	0.06979
5149	0.0712
5150	0.0514
5151	0.07614
5152	0.1089
5153	0.07507
5154	0.0961
5155	0.08773
5156	0.06962
5157	0.09394
5158	0.06721
5159	0.08249
5160	0.08211
5161	0.0438
5162	0.09024
5163	0.06587
5164	0.0816
5165	0.07717
5166	0.1142
5167	0.08735
5168	0.07423
