sample	value
3391	0.0918
3392	0.06472
3393	0.08838
3394	0.07787
3395	0.09433
3396	0.1034
3397	0.08687
3398	0.08317
3399	0.09884
3400	0.1366
3401	0.08993
3402	0.06538
3403	0.09292
3404	0.1222
3405	0.05585
3406	0.06642
3407	0.1113
3408	0.08368
3409	0.04239
3410	0.07548
3411	0.06995
3412	0.06588
3413	0.08165
3414	0.09565
3415	0.1179
3416	0.1155
3417	0.108
3418	0.06261
3419	0.09421
3420	0.1035
3421	0.08262
3422	0.1319
3423	0.07858
3424	0.08578
3425	0.08865
3426	0.07913
3427	0.08136
3428	0.07514
3429	0.1164
3430	0.07504
3431	0.05275
3432	0.09605
3433	0.1094
3434	0.07051
3435	0.0771
3436	0.08161
3437	0.08582
3438	0.06234
3439	0.09065
3440	0.1228
3441	0.1135
3442	0.07375
3443	0.0829
3444	0.08166
3445	0.07699
3446	0.09355
3447	0.06949
3448	0.07026
3449	0.08699
3450	0.101
3451	0.1156
3452	0.06118
3453	0.07003
3454	0.06365
3455	0.1016
3456	0.06496
3457	0.08641
3458	0.07819
3459	0.06121
3460	0.07808
3461	0.1049
3462	0.1097
3463	0.0911
3464	0.05821
3465	0.07689
3466	0.0657
3467	0.07767
3468	0.07998
3469	0.1038
3470	0.07312
3471	0.1224
3472	0.07647
3473	0.08194
3474	0.0766
3475	0.1263
3476	0.07742
3477	0.07858
3478	0.1085
3479	0.07947
3480	0.05811
3481	0.08072
3482	0.07672
3483	0.08842
3484	0.09684
3485	0.09644
3486	0.07586
3487	0.1025
3488	0.07913
3489	0.08202
3490	0.09584
3491	0.1042
3492	0.0679
3493	0.1154
3494	0.06661
3495	0.08593
3496	0.06042
3497	0.05671
3498	0.08867
3499	0.09462
3500	0.06883
3501	0.08281
3502	0.09703
3503	0.06716
3504	0.09528
3505	0.111
3506	0.0789
3507	0.06944
3508	0.09312
3509	0.07253
3510	0.124
3511	0.06971
3512	0.09459
3513	0.05063
3514	0.07501
3515	0.08173
3516	0.07524
3517	0.04651
3518	0.07742
3519	0.09752
3520	0.04615
3521	0.0675
3522	0.1113
3523	0.06551
3524	0.09852
3525	0.09902
3526	0.08916
3527	0.07851
3528	0.0798
3529	0.05349
3530	0.08354
3531	0.06396
3532	0.08047
3533	0.06464
3534	0.09208
3535	0.1065
3536	0.07296
3537	0.05397
3538	0.08149
3539	0.08936
3540	0.07276
3541	0.07934
3542	0.0587
3543	0.06745
3544	0.09206
3545	0.08331
3546	0.131
3547	0.08885
3548	0.09953
3549	0.06385
3550	0.07617
3551	0.07485
3552	0.07653
3553	0.08778
3554	0.06488
3555	0.06416
3556	0.04299
3557	0.1078
3558	0.08886
3559	0.08493
3560	0.07619
3561	0.09702
3562	0.1213
3563	0.06451
3564	0.1042
3565	0.1327
3566	0.06825
3567	0.08969
3568	0.09693
3569	0.0972
3570	0.05571
3571	0.08916
3572	0.06276
3573	0.08704
3574	0.09242
3575	0.07681
3576	0.1006
3577	0.07161
3578	0.07807
3579	0.09065
3580	0.1061
3581	0.07816
3582	0.07153
3583	0.08744
3584	0.1146
3585	0.08925
3586	0.08312
3587	0.08263
3588	0.06259
3589	0.07682
3590	0.06168
3591	0.1106
3592	0.08204
3593	0.07708
3594	0.05669
3595	0.1025
3596	0.07708
3597	0.09076
3598	0.07423
3599	0.08308
3600	0.1264
3601	0.06474
3602	0.1014
3603	0.07849
3604	0.1171
3605	0.07829
3606	0.1077
3607	0.1014
3608	0.113
3609	0.07046
3610	0.09239
3611	0.1165
3612	0.09328
3613	0.1215
3614	0.03256
3615	0.09481
3616	0.06198
3617	0.06268
3618	0.06337
3619	0.1025
3620	0.07406
3621	0.1184
3622	0.06091
3623	0.05774
3624	0.09
3625	0.07707
3626	0.06919
3627	0.1408
3628	0.1185
3629	0.0634
3630	0.03981
3631	0.07683
3632	0.08018
3633	0.08902
3634	0.09089
3635	0.1006
3636	0.08999
3637	0.04683
3638	0.1198
3639	0.09274
3640	0.07612
3641	0.07888
3642	0.09907
3643	0.08099
3644	0.1117
3645	0.1184
3646	0.06077
3647	0.1162
3648	0.05871
3649	0.06244
3650	0.07739
3651	0.055
3652	0.06686
3653	0.0911
3654	0.06901
3655	0.05348
3656	0.06265
3657	0.07717
3658	0.09398
3659	0.07943
3660	0.07403
3661	0.09174
3662	0.0906
3663	0.09196
3664	0.1085
3665	0.1039
3666	0.08295
3667	0.07298
3668	0.07959
3669	0.06262
3670	0.0626
3671	0.0898
3672	0.07692
3673	0.08465
3674	0.06187
3675	0.06779
3676	0.07713
3677	0.08513
3678	0.08357
3679	0.088
3680	0.0759
3681	0.08452
3682	0.09242
3683	0.06994
3684	0.0673
3685	0.1077
3686	0.08292
3687	0.07663
3688	0.1009
3689	0.078
3690	0.1442
3691	0.09154
3692	0.08769
3693	0.06456
3694	0.09094
3695	0.09275
3696	0.1055
3697	0.08967
3698	0.07047
3699	0.07553
3700	0.0564
3701	0.08152
3702	0.06921
3703	0.09017
3704	0.09941
3705	0.1082
3706	0.03986
3707	0.09043
3708	0.08116
3709	0.09534
3710	0.05493
3711	0.09038
3712	0.06843
3713	0.06541
3714	0.0583
3715	0.07196
3716	0.0786
3717	0.09195
3718	0.1092
3719	0.05285
3720	0.079
3721	0.08982
3722	0.08996
3723	0.07807
3724	0.06873
3725	0.09888
3726	0.06144
3727	0.08158
3728	0.07965
3729	0.04939
3730	0.08033
3731	0.09448
3732	0.07668
3733	0.06954
3734	0.09407
3735	0.07408
3736	0.1198
3737	0.07921
3738	0.1611
3739	0.07139
3740	0.09909
3741	0.08826
3742	0.1037
3743	0.05278
3744	0.06369
3745	0.09605
3746	0.08847
3747	0.08036
3748	0.09523
3749	0.07338
3750	0.0955
3751	0.09348
3752	0.06115
3753	0.05013
3754	0.1403
3755	0.1423
3756	0.07752
3757	0.0783
3758	0.06693
3759	0.06773
3760	0.06462
3761	0.07939
3762	0.0788
3763	0.07975
3764	0.07042
3765	0.09351
3766	0.1078
3767	0.1137
3768	0.06448
3769	0.08253
3770	0.09732
3771	0.05438
3772	0.07527
3773	0.07902
3774	0.09788
3775	0.07707
3776	0.05679
3777	0.1108
3778	0.09466
3779	0.09467
3780	0.09897
3781	0.06965
3782	0.07714
3783	0.1189
3784	0.08889
3785	0.0868
3786	0.06277
3787	0.06398
3788	0.06508
3789	0.06359
3790	0.09117
3791	0.1055
3792	0.08538
3793	0.04974
3794	0.08642
3795	0.08276
3796	0.1009
3797	0.1045
3798	0.05486
3799	0.05771
3800	0.0872
3801	0.07416
3802	0.1089
3803	0.04226
3804	0.101
3805	0.0861
3806	0.1082
3807	0.09546
3808	0.1051
3809	0.104
3810	0.07591
3811	0.07123
3812	0.127
3813	0.07128
3814	0.09474
3815	0.07567
3816	0.06494
3817	0.06752
3818	0.07837
3819	0.06743
3820	0.09098
3821	0.05765
3822	0.08952
3823	0.06649
3824	0.09487
3825	0.1082
3826	0.105
3827	0.08716
3828	0.06336
3829	0.08587
3830	0.09472
3831	0.08085
3832	0.0525
3833	0.08721
3834	0.1
3835	0.04703
3836	0.1274
3837	0.07804
3838	0.08851
3839	0.09099
3840	0.108
3841	0.08576
3842	0.05652
3843	0.1003
3844	0.1133
3845	0.1219
3846	0.05594
3847	0.1013
3848	0.06307
3849	0.1122
3850	0.05896
3851	0.08891
3852	0.1034
3853	0.09406
3854	0.09673
3855	0.07735
3856	0.104
3857	0.1262
3858	0.0766
3859	0.08649
3860	0.08428
3861	0.0904
3862	0.06884
3863	0.0873
3864	0.09487
3865	0.0628
3866	0.09316
3867	0.1093
3868	0.07031
3869	0.07221
3870	0.06479
3871	0.05334
3872	0.08061
3873	0.09551
3874	0.06599
3875	0.1104
3876	0.08834
3877	0.07983
3878	0.09557
3879	0.0789
3880	0.1166
3881	0.07627
3882	0.0724
3883	0.06636
3884	0.09861
3885	0.06739
3886	0.06452
3887	0.06822
3888	0.1098
3889	0.1021
3890	0.1013
3891	0.06751
3892	0.06327
3893	0.08963
3894	0.08784
3895	0.07476
3896	0.07566
3897	0.113
3898	0.08902
3899	0.09035
3900	0.08114
3901	0.04568
3902	0.1015
3903	0.08686
3904	0.1057
3905	0.07224
3906	0.06038
3907	0.07164
3908	0.05397
3909	0.08338
3910	0.08352
3911	0.08517
3912	0.08164
3913	0.09953
3914	0.08701
3915	0.05346
3916	0.1371
3917	0.07888
3918	0.07568
3919	0.07665
3920	0.1106
3921	0.08093
3922	0.08639
3923	0.06511
3924	0.09846
3925	0.1149
3926	0.06838
3927	0.08467
3928	0.08809
3929	0.07689
3930	0.05766
3931	0.04231
3932	0.07022
3933	0.09956
3934	0.06098
3935	0.09648
3936	0.09064
3937	0.08802
3938	0.1143
3939	0.0791
3940	0.08436
3941	0.04928
3942	0.04451
3943	0.1077
3944	0.09504
3945	0.05825
3946	0.09525
3947	0.07355
3948	0.09796
3949	0.1114
3950	0.07487
3951	0.09535
3952	0.06742
3953	0.1079
3954	0.08024
3955	0.09343
3956	0.1033
3957	0.0799
3958	0.1126
3959	0.07405
3960	0.1055
3961	0.08797
3962	0.07927
3963	0.1013
3964	0.07234
3965	0.08953
3966	0.06975
3967	0.06135
3968	0.06266
3969	0.1334
3970	0.08258
3971	0.09627
3972	0.06705
3973	0.07091
3974	0.09204
3975	0.1095
3976	0.05379
3977	0.1019
3978	0.06228
3979	0.06864
3980	0.07144
3981	0.06193
3982	0.1127
3983	0.1049
3984	0.06703
3985	0.07019
3986	0.07313
3987	0.07593
3988	0.09959
3989	0.08467
3990	0.1012
3991	0.07679
3992	0.06483
3993	0.08509
3994	0.07653
3995	0.1376
3996	0.04138
3997	0.06686
3998	0.09664
3999	0.09337
4000	0.0649
4001	0.129
4002	0.08616
4003	0.06065
4004	0.08331
4005	0.1458
4006	0.06634
4007	0.1137
4008	0.126
4009	0.07422
4010	0.08959
4011	0.0804
4012	0.07951
4013	0.0812
4014	0.07301
4015	0.112
4016	0.03206
4017	0.04495
4018	0.1021
4019	0.08846
4020	0.07834
4021	0.1153
4022	0.06023
4023	0.07424
4024	0.06857
4025	0.1192
4026	0.1213
4027	0.08742
4028	0.04722
4029	0.0569
4030	0.09112
4031	0.06188
4032	0.08023
4033	0.09145
4034	0.09051
4035	0.08505
4036	0.06106
4037	0.09403
4038	0.07504
4039	0.08101
4040	0.04702
4041	0.09958
4042	0.0788
4043	0.1559
4044	0.06767
4045	0.05802
4046	0.1118
4047	0.07228
4048	0.07707
4049	0.09842
4050	0.09023
4051	0.09606
4052	0.04901
4053	0.06742
4054	0.1195
4055	0.08477
4056	0.06055
4057	0.08006
4058	0.1043
4059	0.07549
4060	0.09804
4061	0.1258
4062	0.08843
4063	0.1101
4064	0.08693
4065	0.08047
4066	0.09724
4067	0.1058
4068	0.1228
4069	0.06975
4070	0.07254
4071	0.07726
4072	0.0981
4073	0.04935
4074	0.06305
4075	0.109
4076	0.1212
4077	0.08228
4078	0.0387
4079	0.1026
4080	0.06445
4081	0.09385
4082	0.08904
4083	0.0789
4084	0.06939
4085	0.08504
4086	0.08975
4087	0.07987
4088	0.07946
4089	0.1119
4090	0.09093
4091	0.08752
4092	0.08922
4093	0.08259
4094	0.08067
4095	0.09962
4096	0.08352
4097	0.09088
4098	0.1171
4099	0.0778
4100	0.1016
4101	0.07639
4102	0.1023
4103	0.07575
4104	0.06372
4105	0.05581
4106	0.05157
4107	0.1276
4108	0.1114
4109	0.03856
4110	0.09368
4111	0.09609
4112	0.04366
4113	0.09546
4114	0.09578
4115	0.06764
4116	0.04313
4117	0.08622
4118	0.0724
4119	0.09385
4120	0.07187
4121	0.08793
4122	0.07768
4123	0.1021
4124	0.06221
4125	0.07511
4126	0.05425
4127	0.1009
4128	0.09593
4129	0.06397
4130	0.08117
4131	0.09679
4132	0.1034
4133	0.08646
4134	0.08866
4135	0.0533
4136	0.06535
4137	0.06284
4138	0.09725
4139	0.09062
4140	0.08743
4141	0.0696
4142	0.0894
4143	0.08009
4144	0.1192
4145	0.104
4146	0.07894
4147	0.09689
4148	0.09191
4149	0.09847
4150	0.08251
4151	0.08167
4152	0.1472
4153	0.07053
4154	0.07879
4155	0.07252
4156	0.1094
4157	0.07658
4158	0.06628
4159	0.07325
4160	0.0728
4161	0.06529
4162	0.07681
4163	0.0936
4164	0.06829
4165	0.08866
4166	0.08484
4167	0.09513
4168	0.08624
4169	0.05737
4170	0.1119
4171	0.1106
4172	0.07723
4173	0.09162
4174	0.06613
4175	0.09413
4176	0.05842
4177	0.08807
4178	0.0906
4179	0.1049
4180	0.07757
4181	0.0747
4182	0.1018
4183	0.09235
4184	0.07047
4185	0.05928
4186	0.08144
4187	0.05668
4188	0.08036
4189	0.05986
4190	0.109
4191	0.08798
4192	0.09669
4193	0.08431
4194	0.07972
4195	0.05415
4196	0.09356
4197	0.08352
4198	0.1196
4199	0.0858
4200	0.1143
4201	0.09019
4202	0.1272
4203	0.1301
4204	0.0864
4205	0.06688
4206	0.0785
4207	0.0545
4208	0.09128
4209	0.06893
4210	0.07472
4211	0.1073
4212	0.08397
4213	0.07786
4214	0.09922
4215	0.06091
4216	0.07599
4217	0.09
4218	0.101
4219	0.08922
4220	0.08902
4221	0.08847
4222	0.07056
4223	0.1014
4224	0.06773
4225	0.1053
4226	0.1363
4227	0.07471
4228	0.08802
4229	0.08131
4230	0.09099
4231	0.05436
4232	0.05968
4233	0.09629
4234	0.05264
4235	0.06164
4236	0.07506
4237	0.06131
4238	0.1253
4239	0.07105
4240	0.06243
4241	0.106
4242	0.09007
4243	0.05271
4244	0.06883
4245	0.05704
4246	0.117
4247	0.06515
4248	0.1116
4249	0.09232
4250	0.06901
4251	0.09738
4252	0.1068
4253	0.07263
4254	0.1005
4255	0.07907
4256	0.08553
4257	0.1305
4258	0.1101
4259	0.09275
4260	0.08596
4261	0.09835
4262	0.08459
4263	0.08417
4264	0.06596
4265	0.1278
4266	0.07652
4267	0.08205
4268	0.09205
4269	0.08461
4270	0.09118
4271	0.07116
4272	0.1113
4273	0.08699
4274	0.1077
4275	0.06476
4276	0.08251
4277	0.09532
4278	0.08137
4279	0.08856
4280	0.08181
4281	0.0633
4282	0.09696
4283	0.08299
4284	0.1055
4285	0.1121
4286	0.09627
4287	0.08256
4288	0.1248
4289	0.04006
4290	0.0786
4291	0.0886
4292	0.09292
4293	0.06745
4294	0.08339
4295	0.1014
4296	0.05785
4297	0.09849
4298	0.08784
4299	0.07125
4300	0.1214
4301	0.08046
4302	0.08911
4303	0.0916
4304	0.1552
4305	0.0703
4306	0.08
4307	0.07778
4308	0.06678
4309	0.08627
4310	0.08301
4311	0.0845
4312	0.09407
4313	0.0761
4314	0.05921
4315	0.06264
4316	0.09312
4317	0.06502
4318	0.06073
4319	0.08707
4320	0.08956
4321	0.09172
4322	0.09447
4323	0.05245
4324	0.06644
4325	0.08655
4326	0.06597
4327	0.07444
4328	0.08191
4329	0.08576
4330	0.07257
4331	0.05854
4332	0.07402
4333	0.1192
4334	0.05631
4335	0.1075
4336	0.07034
4337	0.09549
4338	0.0978
4339	0.09904
4340	0.09425
4341	0.07261
4342	0.06607
4343	0.06245
4344	0.07116
4345	0.05741
4346	0.06446
4347	0.06766
4348	0.08513
4349	0.1078
4350	0.1428
4351	0.08696
4352	0.07242
4353	0.08575
4354	0.07142
4355	0.06648
4356	0.09654
4357	0.08978
4358	0.08029
4359	0.1405
4360	0.103
4361	0.1006
4362	0.08396
4363	0.08836
4364	0.09567
4365	0.07412
4366	0.1015
4367	0.04825
4368	0.05479
4369	0.1047
4370	0.0759
4371	0.08468
4372	0.09466
4373	0.08772
4374	0.05925
4375	0.0844
4376	0.07183
4377	0.1175
4378	0.0853
4379	0.08614
4380	0.1013
4381	0.1557
4382	0.1034
4383	0.08518
4384	0.07913
4385	0.07809
4386	0.08675
4387	0.0536
4388	0.05431
4389	0.07708
4390	0.08114
4391	0.06838
4392	0.06422
4393	0.09857
4394	0.05757
4395	0.06493
4396	0.07221
4397	0.07808
4398	0.1063
4399	0.08378
4400	0.05861
4401	0.08008
4402	0.06945
4403	0.09305
4404	0.06023
4405	0.08354
4406	0.08225
4407	0.07684
4408	0.08439
4409	0.06717
4410	0.07149
4411	0.08724
4412	0.06673
4413	0.08016
4414	0.06877
4415	0.09529
4416	0.07335
4417	0.06659
4418	0.05459
4419	0.06403
4420	0.1224
4421	0.08813
4422	0.04744
4423	0.05558
4424	0.08799
4425	0.07148
4426	0.07722
4427	0.1075
4428	0.09041
4429	0.09031
4430	0.09644
4431	0.0634
4432	0.05602
4433	0.1357
4434	0.07421
4435	0.1132
4436	0.05773
4437	0.0486
4438	0.09534
4439	0.07595
4440	0.07385
4441	0.06485
4442	0.07189
4443	0.07108
4444	0.06182
4445	0.08581
4446	0.07167
4447	0.0982
4448	0.07532
4449	0.07263
4450	0.07913
4451	0.1088
4452	0.05496
4453	0.1109
4454	0.08199
4455	0.06776
4456	0.1133
4457	0.1096
4458	0.08571
4459	0.08711
4460	0.06783
4461	0.111
4462	0.1121
4463	0.1107
4464	0.06665
4465	0.07972
4466	0.06114
4467	0.09238
4468	0.09001
4469	0.07419
4470	0.09237
4471	0.1154
4472	0.0633
4473	0.1101
4474	0.08878
4475	0.07089
4476	0.06622
4477	0.06463
4478	0.07478
4479	0.08769
4480	0.05785
4481	0.0943
4482	0.0955
4483	0.1003
4484	0.06003
4485	0.1242
4486	0.09397
4487	0.08019
4488	0.07644
4489	0.07952
4490	0.09451
4491	0.0768
4492	0.08797
4493	0.08406
4494	0.08017
4495	0.09365
4496	0.0826
4497	0.09169
4498	0.09997
4499	0.06419
4500	0.07375
4501	0.08075
4502	0.08774
4503	0.08117
4504	0.09692
4505	0.06518
4506	0.08204
4507	0.085
4508	0.05814
4509	0.06391
4510	0.08852
4511	0.1145
4512	0.1115
4513	0.0866
4514	0.07888
4515	0.08966
4516	0.08534
4517	0.07754
4518	0.09973
4519	0.07434
4520	0.1203
4521	0.1039
4522	0.06178
4523	0.09328
4524	0.08536
4525	0.1006
4526	0.05346
4527	0.1126
4528	0.1027
4529	0.1081
4530	0.1
4531	0.08415
4532	0.1205
4533	0.06458
4534	0.06704
4535	0.09745
4536	0.09866
4537	0.09987
4538	0.07036
4539	0.03823
4540	0.09532
4541	0.0852
4542	0.0784
4543	0.0614
4544	0.08723
4545	0.116
4546	0.08469
4547	0.07669
4548	0.08048
4549	0.1105
4550	0.05631
4551	0.07941
4552	0.1009
4553	0.04777
4554	0.1544
4555	0.06297
4556	0.1022
4557	0.08023
4558	0.0853
4559	0.05621
4560	0.11
4561	0.07686
4562	0.07479
4563	0.1056
4564	0.06544
4565	0.05417
4566	0.09298
4567	0.09647
4568	0.07501
4569	0.04794
4570	0.08099
4571	0.0879
4572	0.07837
4573	0.06823
4574	0.06107
4575	0.07041
4576	0.07364
4577	0.05612
4578	0.1186
4579	0.06878
4580	0.07004
4581	0.1046
4582	0.1145
4583	0.1024
4584	0.1017
4585	0.1014
4586	0.08462
4587	0.06539
4588	0.08478
4589	0.09586
4590	0.0728
4591	0.08417
4592	0.1138
4593	0.07679
4594	0.08267
4595	0.07824
4596	0.08578
4597	0.07949
4598	0.09512
4599	0.08798
4600	0.101
4601	0.09971
4602	0.1071
4603	0.09042
4604	0.09507
4605	0.06858
4606	0.09208
4607	0.06981
4608	0.05455
4609	0.06973
4610	0.08247
4611	0.1078
4612	0.1004
4613	0.08207
4614	0.0709
4615	0.09632
4616	0.06564
4617	0.08287
4618	0.07369
4619	0.07461
4620	0.06294
4621	0.1072
4622	0.1054
4623	0.1026
4624	0.07424
4625	0.04362
4626	0.09094
4627	0.09863
4628	0.1289
4629	0.07039
4630	0.06793
4631	0.07246
4632	0.06518
4633	0.08845
4634	0.0614
4635	0.06285
4636	0.07996
4637	0.09133
4638	0.07248
4639	0.09149
4640	0.1083
4641	0.07133
4642	0.06038
4643	0.06752
4644	0.1094
4645	0.1094
4646	0.09448
4647	0.1116
4648	0.1032
4649	0.077
4650	0.08349
4651	0.06457
4652	0.08178
4653	0.06526
4654	0.07311
4655	0.06742
4656	0.05137
4657	0.07483
4658	0.08573
4659	0.1074
4660	0.05862
4661	0.08809
4662	0.07867
4663	0.07424
4664	0.06686
4665	0.06201
4666	0.06018
4667	0.09097
4668	0.09247
4669	0.07808
4670	0.1246
4671	0.08205
4672	0.06945
4673	0.1135
4674	0.07796
4675	0.07019
4676	0.08158
4677	0.1068
4678	0.1106
4679	0.05569
4680	0.09891
4681	0.09469
4682	0.07909
4683	0.07954
4684	0.08012
4685	0.04479
4686	0.07891
4687	0.09485
4688	0.06679
4689	0.08584
4690	0.08285
4691	0.09123
4692	0.1296
4693	0.06292
4694	0.08152
4695	0.08105
4696	0.08017
4697	0.1194
4698	0.09709
4699	0.12
4700	0.09323
4701	0.1242
4702	0.09358
4703	0.0961
4704	0.04857
4705	0.1126
4706	0.0636
4707	0.07318
4708	0.08608
4709	0.09258
4710	0.098
4711	0.0799
4712	0.06256
4713	0.09672
4714	0.07334
4715	0.09287
4716	0.08864
4717	0.07776
4718	0.09729
4719	0.07863
4720	0.07253
4721	0.09688
4722	0.08922
4723	0.06974
4724	0.06432
4725	0.0658
4726	0.08669
4727	0.03774
4728	0.0947
4729	0.0743
4730	0.07228
4731	0.09434
4732	0.0798
4733	0.06945
4734	0.08954
4735	0.09843
4736	0.04276
4737	0.1183
4738	0.05592
4739	0.09881
4740	0.07141
4741	0.08767
4742	0.04616
4743	0.07342
4744	0.07732
4745	0.09236
4746	0.04844
4747	0.07246
4748	0.08399
4749	0.09964
4750	0.07228
4751	0.07493
4752	0.0821
4753	0.07068
4754	0.09308
4755	0.0689
4756	0.08924
4757	0.0775
4758	0.09627
4759	0.0494
4760	0.04136
4761	0.1171
4762	0.07886
4763	0.09799
4764	0.1372
4765	0.07882
4766	0.06759
4767	0.1142
4768	0.06633
4769	0.09278
4770	0.07168
4771	0.1022
4772	0.1026
4773	0.07455
4774	0.09946
4775	0.08422
4776	0.09377
4777	0.04979
4778	0.08297
4779	0.07934
4780	0.09791
4781	0.08579
4782	0.08154
4783	0.07182
4784	0.1139
4785	0.07546
4786	0.06598
4787	0.06685
4788	0.06387
4789	0.08663
4790	0.1211
4791	0.1078
4792	0.06682
4793	0.07536
4794	0.1251
4795	0.1043
4796	0.08194
4797	0.1284
4798	0.05907
4799	0.07611
4800	0.08426
4801	0.06042
4802	0.09483
4803	0.08473
4804	0.09208
4805	0.13
4806	0.07727
4807	0.05802
4808	0.07295
4809	0.1041
4810	0.1259
4811	0.08188
4812	0.08534
4813	0.05754
4814	0.06449
4815	0.07178
4816	0.08544
4817	0.1144
4818	0.06329
4819	0.08418
4820	0.0923
4821	0.07934
4822	0.09377
4823	0.07291
4824	0.08496
4825	0.07746
4826	0.1248
4827	0.07276
4828	0.05024
4829	0.0808
4830	0.08021
4831	0.06853
4832	0.0761
4833	0.09574
4834	0.08474
4835	0.08101
4836	0.1088
4837	0.08036
4838	0.1025
4839	0.1187
4840	0.09598
4841	0.1072
4842	0.09592
4843	0.05924
4844	0.07091
4845	0.05634
4846	0.07879
4847	0.07111
4848	0.068
4849	0.07589
4850	0.07752
4851	0.06379
4852	0.09858
4853	0.08077
4854	0.07878
4855	0.073
4856	0.07942
4857	0.0733
4858	0.07993
4859	0.1071
4860	0.1037
4861	0.06673
4862	0.08252
4863	0.08015
4864	0.07762
4865	0.1079
4866	0.05556
4867	0.08314
4868	0.1018
4869	0.08281
4870	0.07512
4871	0.07189
4872	0.06576
4873	0.06389
4874	0.05574
4875	0.1076
4876	0.1069
4877	0.1172
4878	0.08415
4879	0.08955
4880	0.0916
4881	0.1114
4882	0.08871
4883	0.1079
4884	0.07525
4885	0.09178
4886	0.1151
4887	0.07428
4888	0.07034
4889	0.08941
4890	0.101
4891	0.03437
4892	0.1094
4893	0.06505
4894	0.1063
4895	0.07124
4896	0.09173
4897	0.1047
4898	0.08539
4899	0.07265
4900	0.09662
4901	0.05628
4902	0.1013
4903	0.06413
4904	0.09578
4905	0.06275
4906	0.08566
4907	0.05533
4908	0.04147
4909	0.07189
4910	0.09111
4911	0.07434
4912	0.06789
4913	0.102
4914	0.09219
4915	0.08605
4916	0.09908
4917	0.07138
4918	0.08603
4919	0.08273
4920	0.08157
4921	0.1221
4922	0.1157
4923	0.06554
4924	0.08445
4925	0.05497
4926	0.06275
4927	0.1209
4928	0.08153
4929	0.06115
4930	0.09431
4931	0.1401
4932	0.1137
4933	0.07317
4934	0.08454
4935	0.07652
4936	0.06413
4937	0.101
4938	0.103
4939	0.07904
4940	0.08539
4941	0.07201
4942	0.05305
4943	0.07994
4944	0.06407
4945	0.09673
4946	0.1228
4947	0.1196
4948	0.07952
4949	0.06865
4950	0.1155
4951	0.07431
4952	0.09687
4953	0.05982
4954	0.1228
4955	0.08138
4956	0.1251
4957	0.07847
4958	0.05821
4959	0.07852
4960	0.08327
4961	0.08992
4962	0.09093
4963	0.1209
4964	0.06868
4965	0.08698
4966	0.05378
4967	0.06078
4968	0.1088
4969	0.07147
4970	0.08356
4971	0.09964
4972	0.08667
4973	0.115
4974	0.09364
4975	0.05991
4976	0.06843
4977	0.1039
4978	0.08228
4979	0.1417
4980	0.07182
4981	0.1151
4982	0.1067
4983	0.08624
4984	0.08079
4985	0.09369
4986	0.07884
4987	0.08602
4988	0.06764
4989	0.09423
4990	0.07929
4991	0.1067
4992	0.07604
4993	0.1005
4994	0.08577
4995	0.1158
4996	0.1184
4997	0.0661
4998	0.06981
4999	0.08953
5000	0.08107
5001	0.1037
5002	0.08379
5003	0.05495
5004	0.09044
5005	0.09088
5006	0.06926
5007	0.07451
5008	0.05019
5009	0.06684
5010	0.1017
5011	0.09423
5012	0.09019
5013	0.07684
5014	0.06555
5015	0.0644
5016	0.05822
5017	0.06606
5018	0.07046
5019	0.1053
5020	0.0796
5021	0.06979
5022	0.04756
5023	0.09546
5024	0.05456
5025	0.06473
5026	0.08356
5027	0.06025
5028	0.0908
5029	0.1081
5030	0.04732
5031	0.1177
5032	0.07877
5033	0.08298
5034	0.07681
5035	0.1045
5036	0.0688
5037	0.1074
5038	0.09626
5039	0.07965
5040	0.08356
5041	0.09446
5042	0.07709
5043	0.09668
5044	0.08682
5045	0.1217
5046	0.07979
5047	0.07356
5048	0.1012
5049	0.07314
5050	0.09541
5051	0.08963
5052	0.09137
5053	0.1065
5054	0.06959
5055	0.08851
5056	0.1006
5057	0.07846
5058	0.06957
5059	0.1158
5060	0.06573
5061	0.08912
5062	0.06758
5063	0.1032
5064	0.09117
5065	0.07456
5066	0.1106
5067	0.07702
5068	0.08869
5069	0.05617
5070	0.08267
5071	0.0755
5072	0.07075
5073	0.1034
5074	0.08663
5075	0.05708
5076	0.1037
5077	0.07128
5078	0.1102
5079	0.0854
5080	0.0798
5081	0.06534
5082	0.06063
5083	0.06453
5084	0.07345
5085	0.06337
5086	0.06422
5087	0.05645
5088	0.1082
5089	0.06122
5090	0.0664
5091	0.1131
5092	0.07891
5093	0.08451
5094	0.04613
5095	0.05385
5096	0.06244
5097	0.09303
5098	0.07376
5099	0.06877
5100	0.07174
5101	0.1097
5102	0.08011
5103	0.1147
5104	0.08776
5105	0.07015
5106	0.08995
5107	0.0925
5108	0.07266
5109	0.06974
5110	0.1128
5111	0.1028
5112	0.124
5113	0.09687
5114	0.1056
5115	0.05402
5116	0.08164
5117	0.1247
5118	0.06858
5119	0.08887
5120	0.06225
5121	0.1048
5122	0.08473
5123	0.1048
5124	0.09469
5125	0.08023
5126	0.09354
5127	0.08562
5128	0.1131
5129	0.122
5130	0.1156
5131	0.1266
5132	0.09106
5133	0.1286
5134	0.1063
5135	0.1111
5136	0.06634
5137	0.08551
5138	0.09502
5139	0.05329
5140	0.05351
5141	0.1161
5142	0.08594
5143	0.07274
5144	0.09981
5145	0.07545
