"ICO";"year";"def";"class";"acid.test";"debt.ratio";"asset.turn";"returns"
25217194;2009;0;1;0.654300168634064;0.551465063861758;1.31761833208114;-0.267092411720511
25217194;2010;0;1;1.77140335392763;0.430658395037022;1.02021212727637;0.122473484090454
25217194;2011;0;1;1.31280962491154;0.367421790722762;1.86903991370011;0.0852211434735707
25230425;2008;0;1;0.0396635170915622;0.791847275898711;1.92606003881145;-0.242339477350805
25230425;2009;0;1;0.145838216425594;0.617621329511696;2.23398967958957;0.0612029199695463
25230425;2010;0;1;0.130829893503449;0.424774693416324;3.0540990515357;0.13787118854433
25230425;2011;0;1;0.526984726536287;0.460100505996967;2.49051962768258;0.0825141826953781
25230425;2012;0;1;0.481732254932098;0.503977283884676;2.32872543898579;0.049758660911708
25244451;2008;0;1;2.53610236435449;0.235391418759011;1.21552517749726;0.077260173777066
25244451;2009;0;1;1.53733193119507;0.339774504580376;0.632598869085472;0.0417682140831514
25244451;2010;0;1;2.05293283809729;0.342937634048023;0.583628500967591;0.0557325396991735
25244451;2011;0;1;1.57329762815608;0.330034373361629;0.712444731535278;0.0466339693270086
25244451;2012;0;1;1.56497553862075;0.326994418635741;0.897915387713963;0.084450456377232
25245945;2008;0;1;1.17210091472411;0.501452784503632;2.32447721769756;0.313889500330178
25245945;2009;0;1;0.686678801919576;0.557890800299177;1.34035901271503;0.140867614061331
25245945;2010;0;1;0.537932742924382;0.507032348804501;1.22521800281294;0.101772151898734
25245945;2011;0;1;0.730296483909416;0.442029405794159;1.56501754487719;0.195603630774585
25248294;2008;0;1;0.333534548673991;0.489921342017278;0.76120441412365;-0.00543068627640454
25248294;2009;0;1;0.217651047889689;0.554338989273819;0.795704282604705;-0.045540373973932
25248294;2010;0;1;0.413853245297122;0.520783310088999;0.880217394429987;-0.0181449583758681
25248294;2011;0;1;0.445632867402888;0.508030356512531;1.02092893281563;0.0365337098482174
25248294;2012;0;1;0.327019024053868;0.510960182830656;0.972398364824412;-0.0193613802427013
25264508;2008;0;1;3.03940338379341;0.357641520368769;0.215412323796107;0.0282104549872054
25264508;2009;0;1;3.16351074718526;0.322539269448834;0.253350683148992;0.0129937726554512
25264508;2010;0;1;1.33503893214683;0.325338435780914;0.249184405644583;0.0115761779478594
25264508;2011;0;1;1.19729005360334;0.291593564522752;0.304770614804584;0.0336985329799545
25264508;2012;0;1;0.810242341106539;0.543865674489601;0.225747540000545;0.0527434786164036
25273396;2008;0;1;1.34295586268391;0.671010394896802;1.19332322528651;0.0689669302954555
25273396;2009;0;1;1.19640749967222;0.629292900092507;0.955177497687327;0.0375520351526364
25273396;2010;0;1;1.68614981763771;0.55242767822419;1.39738833876806;0.0987824213958776
25273396;2011;0;1;1.73970970537262;0.542543027651237;1.27384001883109;0.0645518616468894
25273396;2012;0;1;1.731844057271;0.477605955706438;1.74384848768361;0.157032304628503
25274635;2009;0;1;1.93211009174312;0.465825755353476;0.617600469345849;0.0321501906717512
25274635;2010;0;1;3.55907429963459;0.416534761962742;0.635090709850237;0.0477900888834774
25287249;2008;0;1;1.2390103290896;0.501687153530971;3.27268618944324;0.397174017835623
25287249;2009;0;1;0.861751365361474;0.562612295914382;2.2382886753639;0.0170299195375361
25287249;2010;0;1;2.19643888354187;0.571072940004979;2.45750560119492;0.0108289768483943
25287249;2011;0;1;0.941848228553611;0.429358285221315;1.58849293251045;0.0897537991903909
25287249;2012;0;1;1.24567691935093;0.593505468966547;1.16048698321997;0.0517579582524893
25293931;2008;0;1;1.38995799159832;0.693567443724122;0.525012071959151;-0.0106746940914181
25293931;2009;0;1;2.01961221305995;0.586094915679268;0.456447871606796;0.00794934486866027
25293931;2010;0;1;2.88955953150823;0.474330857210235;0.718865699799552;0.0999292536257517
25293931;2011;0;1;1.8831139483645;0.484225089476375;0.643457948609983;0.0818270223665875
25293931;2012;0;1;1.14588591620394;0.438366090028077;0.622905533919029;0.0806086405216919
25295900;2010;0;0;0.602702702702703;1.03239929947461;0.851138353765324;0.0148861646234676
25313363;2008;0;1;0.244628678187763;0.86010079798404;0.157370852582948;0.10722385552289
25313363;2009;0;1;1.2602060282335;1.30263474889945;1.73142001822205;0.112260835611089
25313363;2010;0;1;0.318880525813633;1.17103109656301;1.82587743226041;-0.413438807055828
25313363;2011;0;1;1.11502177068215;0.828247858232602;1.57569534092243;0.300844971247506
25313568;2008;0;1;0.620726479427604;0.772029893333631;0.68792284800321;0.0237825878576444
25313568;2009;0;1;0.866835161683516;0.62852370427734;0.394459863545665;0.102343577771623
25313568;2010;0;1;0.954591084815994;0.7528537880976;0.500750335924452;-0.00140962690409514
25313568;2011;0;1;0.714876432284119;0.682037308740306;0.587547611647959;0.0579796037843581
25313568;2012;0;1;0.778915973616289;0.680285093699166;0.641673953857196;0.0695621103703773
25314017;2008;0;1;0.911068806091923;0.630216216216216;1.41562162162162;0.169405405405405
25314017;2009;0;1;0.99596886294134;0.564233698371227;1.25615654010784;0.116904775140364
25314017;2010;0;1;1.15885731559855;0.582230718921366;1.27997182673442;0.0599184987674196
25314017;2011;0;1;1.1967706622879;0.528528387157518;1.26908953959138;0.123858393748235
25314017;2012;0;1;1.37059703522372;0.457543542185026;1.27595566613888;0.128070572268717
