"year";"ICO";"AKTIVACELK";"ebit";"ebitda";"financial.expanses";"sales"
2011;64087646;4008;667.168712368532;703.168712368532;23.2187123685319;4562
2011;29110122;9750;487.519770540902;487.519770540902;420.289770540902;7799
2011;25560174;91252;6538.13;9227.13;1457;280180
2011;45792950;90845;3484.49;4422.49;140;139971
2011;26218275;3811;699.64;778.64;97;6044
2011;25568345;152284;4004.02;13224.02;1;216353
2011;30431;17433;-1454;-884;64;22615
2011;25026364;41447;-15864;-11326;3277;40816
2011;28050932;1261;490.62;548.62;3;4367
2011;60778997;55224;1969.78;3484.78;319;93273
2011;25942751;6459;346.87;670.87;244;16735
2011;42937400;432133;30295.55;35004.55;200;562000
2011;47450665;5526;-617.929628375017;-118.929628375017;157.070371624983;8826
2011;116700;93911;4336.87;8147.87;103;38854
2011;28006062;1003;60.86;143.86;56;8500
2011;28586921;23118;3774.14962368741;4510.14962368742;776.339623687415;142590
2011;60930250;17816;-3006;-2056;392;43234
2011;25578367;17083;88.02;355.02;54;39857
2011;29209684;10377;-807;-520;79;807
2011;29235171;23429;-500;-298;116;58612
2011;28585941;2258;184.48170106896;201.48170106896;47.5917010689603;10415
2011;26120534;4850;1514.4;1578.4;24;16670
2011;26301890;78707;943.47;6283.47;630;81598
2011;25979621;1134;53.4;123.4;21;1906
2011;49681311;2519667;54003.7;233935.7;30943;3471993
2011;26786354;17946;1090.86;2234.86;357;17501
2011;28610938;23072;4937.5756449396;4966.5756449396;522.265644939598;46698
2011;26496135;16249;-449.500353267249;346.499646732751;70.4996467327509;24375
2011;47239484;19395;1861.73;2876.73;296;50993
2011;41057155;82499;1038.26;4495.26;758;90217
2011;28765991;5516;413.77;980.77;76;2443
2011;26315793;3883;594.630244758606;869.630244758606;132.120244758606;5215
2011;25382314;19703;318.46;808.46;265;654
2011;29240859;442;-85.4871834461227;-46.4871834461227;18.5128165538773;871
2011;28667891;999;-6;58;43;1242
2011;27978117;271;-559.26043587286;-392.26043587286;134.73956412714;1532
2011;25042548;23140;4453.15;4962.15;310;45444
2011;46506357;131931;3742.06;6491.06;2830;146679
2011;25971689;137663;-2586;2939;2501;113268
2011;544752;418462;68138.23;86626.23;3757;534092
2011;29099251;26057;1843.06512687057;1843.06512687057;1113.25512687057;8427
2011;25217194;4635;87.47;362.47;17;8663
2011;25244451;558863;16871.34;57919.34;8193;398159
2011;27825353;156758;4205.15931509037;4224.15931509037;1328.03931509037;67057
2011;24703168;212;4.36076670474135;4.36076670474135;0.310766704741345;211
2011;28331699;8338;583.802871217639;616.802871217639;309.212871217638;25167
2011;18503527;501743;26353.77;41625.77;96;319182
2011;26364522;11832;1003.88;2326.88;155;13201
2011;48910465;3372;816.84;906.84;36;3812
2011;26397510;13755;2734.92;2950.92;36;20152
2011;25815491;31052;-243.765142771663;550.234857228337;1011.23485722834;65431
2011;25935429;454750;32991.61;68193.61;9517;636827
2011;63323044;19124;2183.71;2982.71;4;30434
2011;27329798;1133;191.860291058189;191.860291058189;4.75029105818913;1232
2011;64361462;1221077;22974;69240;31939;5274552
2011;28617151;10864;96.99;288.99;33;23331
2011;25350871;29347;2132.68;3035.68;85;68227
2011;49450981;918264;221445.02;245613.02;1010;1059749
2011;28410;68255;5556.17415640085;7589.17415640085;110.54415640085;53115
2011;64356043;457243;-3340;15892;280;928279
2011;26274744;99874;4568.33;8325.33;686;161252
2011;28764170;1546;-51.867749653024;-51.867749653024;61.132250346976;843
2011;48911348;410202;17084;36700;2666;117616
2011;18251412;319394;64729.79;74822.79;2231;839307
2011;28132424;9664;2027.16096863143;2027.16096863143;326.97096863143;26338
2011;24689891;11470;564.057170394342;564.057170394342;496.827170394342;18212
2011;27497097;53;118.440992086205;123.440992086205;13.1409920862055;72
2011;25206958;37628;16222.9137627499;18980.9137627499;551.033762749939;167268
2011;29093619;-202;-74.6070849310352;-74.6070849310352;6.39291506896481;2430
2011;27825396;294882;1215.35;1656.35;215;84526
2011;29188601;8633;1190.86;1943.86;52;36632
2011;49435426;120821;9066.98;14964.98;515;101120
2011;25248294;67992;1288.2;6155.2;1191;69415
2011;47718129;55762;13228.9431212822;15506.9431212822;1184.2431212822;293196
2011;27736792;175;-172.50163192457;-172.50163192457;11.4983680754298;1523
2011;26889901;6264;343.963712573252;343.963712573252;219.223712573252;19173
2011;27125149;201449;37643.53;51746.53;697;323047
2011;48292486;84011;866.84;5890.84;167;60237
2011;25980751;100774;13483.5149298404;14400.5149298404;1137.49492984039;119189
2011;26044595;169695;8190.71;18291.71;422;200021
2011;62503758;336116;3653;23773;4310;320044
2011;27332047;2779;1135.04;1266.04;14;15964
2011;14869446;568330;55266.22;66292.22;1432;621331
2011;27922901;128777;-1707;2161;2638;3693
2011;28812051;1777;62.0568754590481;62.0568754590481;32.8968754590481;695
2011;27315835;490017;41316.75;68163.75;10233;801552
2011;46982621;75447;1887.26;9146.26;797;107102
2011;28625480;2684;306.347096353439;325.347096353439;86.8370963534387;62
2011;25026496;33669;1182.6;1328.6;405;23993
2011;25230425;1096054;67011.3;181821.3;14418;2729744
2011;27134369;13823;1400.91;1874.91;582;28882
2011;49433741;73243;4892.06;6389.06;11;180303
2011;28563271;9607;3389.42;3389.42;164;21913
2011;27781917;338571;16837.39;35560.39;11071;286999
2011;29188440;564454;98468.37;112678.37;2097;892848
2011;29256330;2844;177.09819490947;177.09819490947;113.91819490947;34048
2011;27746054;1854;183.133189198268;183.133189198268;67.3031891982685;2275
2011;46963987;59229;477;2257;1137;50032
2011;25245945;68966;8996.05;10268.05;82;107933
2011;28104412;2722;-2722;-2531;89;7716
2011;26816466;22121;2470.45;4478.45;328;64457
2011;28615727;488;-28.1786307823299;1.82136921767012;20.8213692176701;1758
2011;12151271;212929;14263.19;21544.19;8;269918
2011;48591726;337973;-15031;21284;3474;311827
2011;64830942;258627;6662.83;21153.83;1768;622876
2011;25843389;119053;2115.96;7389.96;1131;148901
2011;25999401;25987;-186;706;399;30731
2011;28180577;1438263;20976.94;49183.94;16705;538854
2011;25560590;796;97.3165311659459;97.3165311659459;21.1765311659459;3965
2011;25366211;6930;-942;-857;149;8756
2011;45357072;463189;5514.94;14265.94;4888;585998
2011;61776343;19868;1978.97;3054.97;5;713
2011;25558811;5123;743.546690870685;859.546690870685;42.086690870685;7849
2011;28313721;5345;-437;-280;13;25539
2011;26069784;29356;1828.69;3223.69;574;142324
2011;25945017;321166;42686.03;58662.03;272;452614
2011;46509755;507875;5614.63;36162.63;3247;581658
2011;27509427;11737;616.252233418091;1529.25223341809;117.292233418091;18710
2011;28330935;863;-122.537056579746;-122.537056579746;43.4629434202538;1192
2011;45350531;182977;2449.58;18250.58;2354;86539
2011;46966153;142511;1922.35;4489.35;679;162681
2011;45192171;43171;110;1049;275;43744
2011;28109163;3165;218.332196092655;218.332196092655;162.442196092655;257
2011;44227744;24094;3334.96;5147.96;82;65720
2011;25314017;21242;1695.14;3086.14;404;26958
2011;27546098;40059;5887.46992005156;6771.46992005156;1523.99992005156;20963
2011;60740612;6337;3179.72084033621;3359.72084033621;18.2908403362049;15665
2011;28792254;1271;19.86;65.86;15;6715
2011;25435434;11229;1978.42783368748;2325.42783368748;158.357833687483;39399
2011;26320657;932;-4410;-4240;98;65441
2011;25347748;177868;4948.96;18391.96;886;89626
2011;13642693;24550;205.91;285.91;116;18719
2011;27961559;3671;220.458903892225;297.458903892225;148.368903892225;4494
2011;46966307;2356;212.53;349.53;40;4499
2011;28609565;10261;621.26;743.26;98;23975
2011;26482461;25292;-937.310652280177;502.689347719823;39.6893477198232;6805
2011;28776097;1743;167.43;183.43;3;5218
2011;26845890;2450;94.18;189.18;31;2914
2011;25193716;5743;613.978895937487;613.978895937487;122.308895937487;18967
2011;25932853;125286;12145.48;18114.48;1042;149170
2011;46969250;173258;12757.3;18813.3;502;151588
2011;26030110;53653;5899.3;7867.3;448;42754
2011;25599658;3566;-559;-44;213;8792
2011;15030211;44175;1623.1;4627.1;400;48252
2011;28104901;4114;584.745455454722;779.745455454722;180.555455454722;7414
2011;27115259;23797;1544.31794444385;1544.31794444385;1023.48794444385;49154
2011;61976865;24845;760.7;3627.7;218;20143
2011;28118871;2623;1085.73720282326;1157.73720282326;100.777202823265;11036
2011;25024639;15774;-3638;-2040;128;22327
2011;40524604;2677435;58994.97;243142.97;51189;4124103
2011;62515314;28534;-158;547;528;15403
2011;28779291;783;-731.653465366389;-661.653465366389;88.346534633611;251
2011;26298856;48292;2378.95289365301;4484.95289365301;103.662893653006;76942
2011;28776984;7216;-764.42708105393;-764.42708105393;465.57291894607;20211
2011;25022229;89035;8619.59;10953.59;2;161657
2011;28767446;1702;166.17;241.17;120;6472
2011;27448550;244690;8162.69;19325.69;3911;513831
2011;26221454;136705;-4127;-234;487;168178
2011;28602706;2293;224.680314922405;238.680314922405;82.9303149224047;5669
2011;25886398;1386;1;56;35;2512
2011;25862618;10281;412.44;810.44;231;13959
2011;837091;3873;203.787411275843;388.787411275843;169.767411275843;8332
2011;28120272;3207;538.100150730592;755.100150730592;103.130150730592;10421
2011;27300072;1489;268.93364444827;276.93364444827;51.8536444482702;4876
2011;46964321;101923;2994.99;6730.99;1149;112735
2011;26392739;177;12.15;12.15;0;367
2011;49788795;155898;10424.52;21831.52;711;64633
2011;45348821;17590;-956;342;101;12520
2011;25516434;25998;-1841.91102063802;2217.08897936198;842.088979361976;13097
2011;47455179;19838;1274.45802276292;1729.45802276292;108.058022762919;29119
2011;25191551;68642;3515.72;7538.72;428;275512
2011;28585887;10351;3185.08900240731;3553.08900240731;136.249002407313;23011
2011;27530302;14395;1110.56;1895.56;77;35025
2011;61500941;107594;32581.8541533426;34362.8541533426;435.384153342625;274814
2011;61776572;92776;4836.08;9158.08;812;142464
2011;13606115;1651;162.92;309.92;56;5197
2011;24124818;116576;-2662.44357468553;-2646.44357468553;1683.55642531447;6296
2011;26308011;15700;3356.78;5011.78;167;28067
2011;29106575;4784;NA;NA;197.425647997823;22757
2011;28334388;533;-355.055465448277;-355.055465448277;9.94453455172305;868
2011;28416783;492643;-10454;18978;9779;795835
2011;26047900;110181;6954.65;15563.65;665;298200
2011;24731536;223110;-23544;-22360;1137;404
2011;28776682;8920;1156.85833217884;1200.85833217884;340.378332178842;33601
2011;28531213;22249;3106.29;16248.29;102;49027
2011;26383101;22885;1303.75;4535.75;352;88032
2011;29248655;2655;285.134697724127;301.134697724127;98.0246977241272;7664
2011;655708;3806;-51.8056420819015;163.194357918098;45.1943579180985;8038
2011;28641523;4111;1088.06;1116.06;14;10457
2011;28762;86490;1069.48282287924;5787.48282287924;653.142822879239;149124
2011;49192094;59585;3115.79118707756;4562.79118707756;205.461187077564;51932
2011;15036626;7600;287.120544790942;299.120544790942;54.6505447909423;6868
2011;29109035;13028;-1915.13788263585;-1915.13788263585;685.862117364149;2519
2011;28795199;4867;575.547312760756;575.547312760756;181.887312760756;6304
2011;28337212;755;40.5947599331871;40.5947599331871;22.7747599331872;1600
2011;26924056;12497;271.28;936.28;200;39800
2011;61974170;10612;-343;278;28;13024
2011;115720;122265;3962.35;14334.35;370;62864
2011;28800109;1809;865.74;1041.74;12;5317
2011;62303449;16156;938.68;1029.68;511;25341
2011;25959611;2678;511.75;511.75;127;19231
2011;64610225;75528;4980.59593783607;10694.5959378361;1202.75593783607;98634
2011;48155853;9444;922.348709310307;1779.34870931031;348.058709310307;15773
2011;27514234;38;31.25;31.25;11;294
2011;25237667;1742;286.705987803852;446.705987803852;250.255987803852;1012
2011;29050;68407;2325.34255078875;4062.34255078875;375.672550788752;58832
2011;49967029;61506;3006.07;5163.07;52;156037
2011;28567196;712;108.401045321118;118.401045321118;20.1110453211185;3211
2011;25997572;111280;6987.74;7756.74;464;255608
2011;26022494;18615;2212.35;2513.35;240;62572
2011;27514374;1522;192.28;277.28;40;5063
2011;45535396;4906;-317;350;104;21161
2011;29087864;251;27.7863057844818;27.7863057844818;8.34630578448184;561
2011;25876996;12498;-1575;-644;71;7747
2011;554812;68883;1004.31;4463.31;882;254063
2011;26873028;11927;684.46;976.46;145;26021
2011;26091607;21047;3242;3966;2;13676
2011;26942097;16254;1948.8412870215;2230.8412870215;477.071287021499;37638
2011;25840096;2838;251.97;383.97;60;3965
2011;60108436;13012;257.09;257.09;104;10614
2011;27797767;3768;-863.554883331899;-170.554883331899;19.4451166681013;666
2011;18511422;35024;1863.94;6795.94;346;66912
2011;29083427;350;-19;-19;26;53
2011;25435655;69239;2319.71643816572;5935.71643816572;2060.51643816572;116864
2011;48153745;54508;5298.41692563574;6287.41692563574;364.706925635736;11492
2011;49448811;568283;20201.82;61892.82;825;867790
2011;25583824;57180;4725.9;6158.9;117;33934
2011;27865134;1416;637.60168067241;723.60168067241;36.5816806724098;5023
2011;60740582;54792;10842.18;14878.18;573;32542
2011;28981308;1106643;-5283;47272;19176;1032055
2011;26217686;94876;5649.38;8305.38;2816;86995
2011;60704641;5270;-495.829787670317;-323.829787670317;528.170212329683;6226
2011;27762025;42529;9763.14;12741.14;291;36896
2011;28613325;9439;2063.68546239005;2063.68546239005;314.895462390052;7616
2011;29092213;5260;281.027460023683;281.027460023683;217.847460023683;838
2011;28219937;284097;-6394;5757;1943;567883
2011;29072280;78710;1707;4231;2407;8863
2011;27478351;2813;71.8221234805995;90.8221234805995;36.1821234805995;6754
2011;27531813;7164;195.94;763.94;55;22340
2011;26906724;221346;2503.53;19428.53;387;384125
2011;28635035;290;10.9412955862066;10.9412955862066;2.84129558620658;897
2011;44004681;58835;-3387;-610;823;38645
2011;46343369;72357;4143.11;7331.11;392;183544
2011;25954113;82986;6489.45;6732.45;216;163150
2011;14613182;773722;17119.68;47745.68;7782;968047
2011;27503097;22694;4982.8;7137.8;301;61043
2011;42194920;2825866;225566.33;434248.33;4361;2805903
2011;47153822;76758;2437.15;5102.15;562;124832
2011;45149208;32107;1597.7;4154.7;326;44236
2011;48171514;566185;16551.02;36922.02;1370;682784
2011;46343733;197604;5835.26;10299.26;1829;262497
2011;26780003;17531;672.99;1734.99;447;20847
2011;15062309;28470;2338.87;3672.87;1021;36807
2011;28948025;7950;328.039832749962;439.039832749962;345.039832749962;480
2011;28124367;3841;984.964664885765;1191.96466488576;102.064664885765;10896
2011;25048171;104507;1691.39;4305.39;704;55570
2011;61329568;49421;6694.22;12885.22;83;88320
2011;49813994;12090;1356.99565350431;2039.99565350431;48.0356535043051;4919
2011;29240344;2504;-25.6478730517355;35.3521269482645;103.352126948264;15055
2011;27540243;9224;2062.41;2827.41;393;24775
2011;570036;195593;8741.71834442013;23076.7183444201;1217.62834442012;183725
2011;28798881;1352;310.26;387.26;30;4224
2011;11434783;40698;415.94;2064.94;194;29259
2011;884880;82741;7120.91;9623.91;1361;439089
2011;48111678;68272;2436.23;4561.23;1640;167376
2011;26956594;8401;992.115258424546;1264.11525842455;204.795258424546;10287
2011;60913037;353323;6323.98;19617.98;1417;251261
2011;27508617;9941;282.980874603416;593.980874603415;297.980874603416;17620
2011;26339960;8964;660.053211433107;660.053211433107;754.053211433107;2
2011;26960451;7549;810.9;916.9;90;34551
2011;29275415;1194;-62.8988606508675;-50.8988606508675;49.1011393491325;1533
2011;40233324;36364;-2401;-1929;299;63918
2011;28802977;308;5.51589581465466;5.51589581465466;4.70589581465465;200
2011;46507256;363689;24215.4;29937.4;369;890393
2011;27375064;14243;887.71;926.71;4;11583
2011;27797619;1064;-59;271;24;1934
2011;25208934;119570;83246.6001854073;84973.6001854073;774.830185407242;255510
2011;25206745;42733;-146;1150;852;34361
2011;28776739;222;-35.6281755323282;-35.6281755323282;5.37182446767182;256
2011;27737713;12065;2428.37;3338.37;1070;1
2011;25961624;17548;1524.57;1786.57;879;27306
2011;28103521;29380;1947.51;3972.51;189;23100
2011;543551;45362;3094.32;4196.32;1173;56978
2011;28778758;18488;4928.92;5045.92;43;3675
2011;45358346;82898;2906.74;3755.74;1081;140743
2011;62503529;22958;-200;80;149;35960
2011;25917293;31907;7963.44103287931;8048.44103287931;35.1610328793065;24218
2011;27549381;721;125.021520967671;200.021520967671;15.6715209676707;1934
2011;29206588;2626;496.650995553871;506.650995553871;80.3109955538705;6141
2011;64788342;498913;37497.13;66870.13;3823;620942
2011;24778877;829625;6651.92;99247.92;2171;1171162
2011;45192448;22153;-18;787;234;13202
2011;28809912;2110;63.0694382801722;86.0694382801722;1.50943828017225;154
2011;28327764;1519;-230;-8;19;2486
2011;26693755;8782;516.005565392213;535.005565392213;261.665565392213;8489
2011;29185785;5065;298.22;652.22;5;11440
2011;29110947;12268;1037.91489618315;1037.91489618315;357.51489618315;4599
2011;25264508;107156;3499.79;7497.79;1265;32658
2011;28610199;10122;881.564178226249;893.564178226249;405.284178226249;33861
2011;49445553;392556;15937.24;25091.24;14962;732470
2011;48268445;35483;3290.88;3742.88;12;53008
2011;25323148;87861;13846.2594904957;14264.2594904957;116.759490495677;151736
2011;46343555;13298;174.77;183.77;161;49798
2011;28631749;163;-10.1564903728449;-10.1564903728449;0.84350962715508;215
2011;28771711;9461;564.508848618495;1082.5088486185;357.958848618495;3691
2011;28768680;7998;-227;-100;111;25534
2011;28268164;6835;214.643310558163;214.643310558163;241.643310558163;3921
2011;112402;121172;4257.35;14932.35;1394;56757
2011;25276476;71086;-3453;-2292;420;79004
2011;25273396;72221;3122.96;6909.96;599;91998
2011;47468424;269514;5116.51;25326.51;2629;135981
2011;28123450;4955;1173.89913376076;1173.89913376076;120.089133760763;16805
2011;25390236;34398;2977.02;8256.02;513;48615
2011;27968251;3047;573.458429265081;641.458429265081;44.5284292650813;11475
2011;24682462;8012;2029.29;2109.29;78;18992
2011;25620665;4278;171.2;438.2;74;13200
2011;27462625;12877;224.64;510.64;27;28587
2011;26072351;1534;332.054952476289;524.054952476289;39.6449524762887;10772
2011;27740773;38348;2875.91;7956.91;680;55385
2011;28116330;76017;11430.93;16408.93;453;291745
2011;25347942;214350;9516.62;15849.62;2144;293585
2011;29210291;344;12.6174292241373;12.6174292241373;5.32742922413735;746
2011;26238861;76196;10534.77;13198.77;153;142645
2011;25274635;17073;1089.36;2493.36;153;12925
2011;28631366;4075;984.914500693952;1039.91450069395;122.264500693952;8520
2011;64789225;58323;-97898;-85073;4144;326179
2011;28334043;2142;101;331;106;6456
2011;25458051;2421647;271989.187086444;342710.187086444;22043.4370864437;2136290
2011;60108576;271234;-14294;5151;12319;192025
2011;47669381;4388;1338.84;1455.84;72;17487
2011;49787195;120973;6994.08884413142;13435.0888441314;399.068844131422;143215
2011;29207177;79655;7344.54609428206;8437.54609428206;2440.80609428206;119386
2011;28036328;908;52.3042186099099;52.3042186099099;35.2942186099099;5484
2011;28764871;11404;1559.95;1577.95;25;110052
2011;28803868;344;54.9367814310341;54.9367814310341;3.90678143103405;722
2011;29092345;34680;6601.9;8997.9;49;79883
2011;28046901;1104;105.496141592669;105.496141592669;28.5461415926693;7655
2011;26008203;13762;2025.7;3447.7;187;28163
2011;60779926;43256;1576.83;2103.83;1542;20616
2011;27973069;17830;1788.27;2045.27;33;3816
2011;25295900;1017;-40.1674461530228;70.8325538469772;50.8325538469772;791
2011;47549742;4493;-1576;-1517;21;717
2011;29263603;279;8.86645753448241;8.86645753448241;3.19645753448241;194
2011;27760014;15356;1113.14;2276.14;308;46367
2011;27217035;4745;-311;-165;28;31141
2011;28639456;3308;1051.87;1465.87;58;8692
2011;28175247;410808;-11257;-6443;12291;411945
2011;29199077;2329;253.817690911629;253.817690911629;81.287690911629;1883
2011;27491935;374;-356.422861834052;-319.422861834052;0.577138165948212;2339
2011;48208051;17566;1032.26;3942.26;266;17996
2011;28976215;4042;61.45;256.45;25;13714
2011;28293428;38315;2783.3;5460.3;1787;43168
2011;29229324;1232;-479;-304;25;2085
2011;26257254;12462;36;342;346;548
2011;29238480;20516;1391.83;1391.83;142;91440
2011;12092;111820;2944.56;8712.56;1992;233532
2011;60933461;28059;873.71;1840.71;395;1319
2011;25936883;6260;844.726410215491;1406.72641021549;238.846410215491;3889
2011;60697598;374246;18631.61;27878.61;3257;588615
2011;47470011;1033310;15069.09;58617.09;12972;557504
2011;25917536;36510;823.19;2038.19;14;17639
2011;25209655;3335;135.756190340509;247.756190340509;76.6261903405088;1520
2011;28326318;728;99.4560306357697;99.4560306357697;55.7160306357697;2099
2011;25875060;29565;4425.54;10780.54;1158;33989
2011;29186633;17310;834.789850088287;2143.78985008829;680.889850088287;83371
2011;25949896;122211;15061.73;20286.73;50;170842
2011;28809271;1903;-88;-22;8;3153
2011;28811437;16335;-683;58;433;45432
2011;26200651;150740;2572.65;14901.65;819;199144
2011;26741334;10388;-2989;-2559;42;30661
2011;27769887;3616;147.128847189647;232.128847189647;74.228847189647;11209
2011;62029959;59416;3746.02817349351;8530.02817349351;211.188173493511;59126
2011;25319442;29044;255.59;1835.59;143;98458
2011;29187885;237;19.208843721982;19.208843721982;7.05884372198198;1575
2011;25313568;276718;16250.84;32772.84;8747;162585
2011;28223209;561502;16499.54;54570.54;5861;752161
2011;29246857;13341;267.800286571116;474.800286571116;45.8602865711157;4506
2011;47718111;91329;36640.98;40021.98;225;28622
2011;60724226;33460;810.7;1116.7;106;165490
2011;28359411;10828;3267.54571816162;3267.54571816162;148.235718161622;32648
2011;25566741;23778;972.09;1813.09;9;50145
2011;63275899;98828;2299.77;3048.77;666;179634
2011;28795881;3198;189.744017092661;189.744017092661;100.644017092661;14816
2011;60708361;84520;3620.47;8789.47;1120;96192
2011;29255295;1167;-1419.14507689441;-541.145076894409;110.854923105591;1182
2011;12099066;44593;-376;2218;381;59701
2011;25287249;60276;3196.45;3711.45;1;95748
2011;28296150;178;-15.4150554784498;-15.4150554784498;13.5849445215502;60
2011;25206583;658;-438;-431;27;1342
2011;27825311;173054;5447.48;5508.48;905;2249
2011;26947048;2701;738.13;793.13;31;7922
2011;25023063;251882;33665.67;44773.67;3123;370336
2011;27962067;18692;2101.21318654948;3758.21318654948;784.153186549483;107445
2011;46975764;102771;1099.81;3843.81;775;119791
2011;49971034;361598;43503.06;57440.06;1281;388179
2011;26088207;6567;490.61;963.61;20;11697
2011;46580085;9048;841.233533491371;928.233533491371;79.0235334913706;12481
2011;28432967;32804;1476.98089276062;1544.98089276062;1417.85089276062;171693
2011;25313363;17042;4624.48;5282.48;406;26853
2011;26343398;185511;30317.103028683;42398.103028683;1438.98302868303;153880
2011;27257045;343888;36547.36;58464.36;1024;469011
2011;25293931;99747;9125.79;15715.79;897;64183
2011;26407159;3035;-1088;-904;131;15082
2011;26694336;158161;818.59;2224.59;58;6295
2011;25934937;65047;5596.97;7994.97;626;110788
2011;24754544;5207;364.077968508598;862.077968508598;209.367968508598;15034
2011;25138341;15238;-5451.95858529325;-4907.95858529325;1286.04141470676;25144
2011;25524194;39720;2291.59;3124.59;235;54756
2011;29233275;1636;-185;-185;2;26
2011;27677010;848;1032.69;1382.69;426;4255
2011;28643429;399;27.7863057844818;43.7863057844818;8.34630578448184;2155
2011;27489060;2685;-64;683;23;12450
2011;27507823;13316;837.11;1437.11;83;41290
2011;26391325;29849;2595.52;6676.52;1387;15185
2011;25435051;1542;171.71;171.71;17;300
2011;27789977;20405;3962.26431100855;4475.26431100855;672.854311008547;59426
2011;44567693;54128;-2745;-1466;1443;113293
2011;60875577;59429;1453.87;1924.87;946;61274
2011;48397571;89177;5620.40473872614;6842.40473872614;1404.35473872614;73180
2011;28643003;307;39.6347191400861;39.6347191400861;0.754719140086124;533
2011;27742164;18628;-458;222;146;20858
2011;63492920;30751;3527.02;5194.02;415;1930
2011;28969685;4085;404.175652484897;404.175652484897;156.315652484897;7361
2011;10559655;84314;3173.11417475858;9590.11417475858;338.114174758584;67348
2011;63216281;286448;15795.08;27744.08;917;384301
2011;46885811;34897;2015.52;4057.52;402;44736
2011;25582232;199391;15588.44;21065.44;2285;236902
2011;26229650;52777;4412.47;5570.47;535;128193
2012;60704641;4544;-544;-544;11;6199
2012;25314017;22105;2074.43;3645.43;371;28205
2012;29115663;832;-428;-389;4;3517
2012;64087646;4037;300.12388675862;359.12388675862;8.52388675861975;4781
2012;46343555;8692;-4648;-3451;242;41454
2012;64361462;1391311;38864.43;100977.43;31005;5720062
2012;61775843;27095;-1371;1318;808;14834
2012;28785592;8054;404.23;404.23;175;25684
2012;49450981;1083868;238235.74;264457.74;538;1165770
2012;45792950;86851;979.27;1862.27;115;142919
2012;24171654;2652;180.823984254299;180.823984254299;104.683984254299;18645
2012;28657098;208006;-23664;-14293;875;319589
2012;26301890;68698;977.74;7143.74;691;85052
2012;27797767;4095;-1284;-591;13;249
2012;28812051;5542;471.069051155152;471.069051155152;184.329051155152;6699
2012;28981308;1215043;66638.72;137773.72;18596;1376880
2012;29116970;580;51.6105492780158;51.6105492780158;13.5405492780158;250
2012;28784855;1907;79.6760181939577;165.676018193958;70.7660181939577;5291
2012;25838113;30152;-2950;-2445;395;41257
2012;25954113;82840;6314.15;6835.15;227;153852
2012;27508617;4437;-3307;-2448;1;13186
2012;26120534;1800;903.85;967.85;25;19905
2012;25026496;32798;1994.92;2303.92;430;23715
2012;47450665;4283;-1577.64543016166;-1149.64543016166;181.354569838342;7290
2012;25248294;62134;-1416;3393;1648;60419
2012;25382314;20796;529.55;1366.55;323;411
2012;29266327;3264;930.669482540938;1004.66948254094;90.6994825409383;7509
2012;27531813;6709;114.41;794.41;65;21357
2012;29110718;3475;269.833488211196;269.833488211196;98.1134882111961;597
2012;25840096;2682;181.75;181.75;40;3141
2012;26912791;16292;353.155685323259;1541.15568532326;152.275685323259;13719
2012;25230425;1273105;45933.3;172582.3;13752;2964712
2012;45350531;218928;-6920;6976;2194;80767
2012;25999401;27245;2494.28;3409.28;560;34523
2012;25206583;570;-214;-211;74;917
2012;24183016;8944;276.99;415.99;51;35748
2012;28600363;144276;371.26;1050.26;10;26366
2012;28109163;3514;-630.727464101317;-630.727464101317;215.272535898683;718
2012;28625480;5945;653.47;787.47;16;69
2012;27134369;12928;1384.47;2239.47;585;27910
2012;28036328;1362;69.1861495474078;184.186149547408;54.6061495474078;4949
2012;60740582;50602;4259.87;7050.87;350;31050
2012;26942097;24213;1217.80903708396;2040.80903708396;807.949037083963;40617
2012;26274744;94548;2038.45;5985.45;301;96421
2012;28762;81897;-5512;-1162;15;176509
2012;48171514;581583;-1337;19909;30;673819
2012;26392739;180;2.43;2.43;0;346
2012;29109035;13749;968.989448073199;968.989448073199;703.309448073199;2577
2012;29185785;5675;131.439166599125;131.439166599125;116.049166599125;10227
2012;29446791;2140;101.33;243.33;26;1860
2012;29207177;89947;3814.16362589839;5569.16362589839;2893.19362589839;167581
2012;28615727;387;19.3998686465499;58.3998686465499;16.1598686465499;1822
2012;26845890;2062;-207;-111;43;3931
2012;28410;58300;2027.28010891808;3962.28010891808;189.390108918083;46949
2012;27514374;1791;510.08;594.08;50;6032
2012;27968251;5891;1660.58;1760.58;26;19820
2012;26072351;2137;227.957887941804;291.957887941804;57.0478879418041;6887
2012;24168441;38992;-10415.8802184378;-9952.88021843775;2298.11978156225;614
2012;25599658;6906;268.56;800.56;207;14599
2012;49787195;113000;-399.640315532373;6589.35968446763;417.359684467627;135550
2012;49967029;65804;-830;805;571;146509
2012;27736792;300;-1153.56805315303;-1153.56805315303;71.4319468469749;1630
2012;26482461;23897;-1020.84898751724;309.151012482756;24.151012482756;6173
2012;28326172;1628;101.432898140079;101.432898140079;62.5528981400793;72
2012;29275504;2500;45.44;355.44;26;3992
2012;47470011;906224;15498.25;86785.25;9808;586058
2012;62515314;29206;461.83;1142.83;427;20316
2012;28182138;178894;7806.88;17037.88;6067;290520
2012;45192448;17618;-2263;-1599;303;30
2012;46969250;178752;4336.81;9668.81;772;167213
2012;25815491;27752;-1162;-733;137;50412
2012;14869446;552931;24871.38;44808.38;2679;635228
